Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
First Transit,2210,7,12,304001,31,2.301226851851852,2.321365740740741,1.7833329439163208,29.0,1.7833329439163208
,,15,26,204001,20cw,2.643923611111111,2.665625,1.25,32.0,0.5
,3206,14,45,602001,60,2.614965277777778,2.633888888888889,0.5666660070419312,23.0,4.816666126251221
,,15,8,602002,60,2.6340624999999998,2.651597222222222,5.066666126251221,17.0,13.316665649414062
,,,31,602003,60,2.6517708333333334,2.666354166666667,7.566666126251221,23.0,5.566666126251221
,,,56,602004,60,2.6665277777777776,2.683194444444444,3.8166658878326416,19.0,8.816665649414062
,,16,18,602005,60,2.6833680555555555,2.7017708333333332,6.066666126251221,23.0,9.566665649414062
,,,45,602006,60,2.7022916666666665,2.714965277777778,6.316666126251221,19.0,5.566666126251221
,,17,17,602007,60,2.7205208333333335,2.7373611111111114,0.5666660070419312,24.0,0.8166660070419312
,,,45,602008,60,,2.754305555555556,,18.0,3.2166659832000732
,,18,6,602009,60,2.7544791666666666,2.7687268518518517,0.46666601300239563,22.0,-1.0333329439163208
,,,30,602010,60,2.7709722222222224,2.7848611111111112,0.21666599810123444,17.0,3.2166659832000732
,,,47,602011,60,2.785034722222222,2.7977314814814815,3.4666659832000732,22.0,-0.2666659951210022
,,19,13,602012,60,2.8006944444444444,2.8143865740740743,-0.016666000708937645,17.0,2.733333110809326
,3207,6,39,502001,51,2.2778009259259258,2.2892592592592593,1.0499999523162842,16.0,1.5499999523162842
,,7,5,502002,51,2.2956944444444445,2.3163541666666667,0.800000011920929,24.0,6.550000190734863
,,,29,502003,51,2.3173958333333333,2.335277777777778,8.050000190734863,27.0,6.800000190734863
,,16,0,502101,51,2.6669444444444443,2.685185185185185,0.4166660010814667,27.0,-0.33333298563957214
,,,33,502102,51,2.689861111111111,2.7087962962962964,0.4166660010814667,28.0,-0.33333298563957214
,,17,8,502103,51,2.7139930555555556,2.7310185185185185,0.16666600108146667,27.0,-2.3333330154418945
