Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
First Transit,3216,10,46,101001,10,2.451909722222222,2.4668402777777776,4.766665935516357,21.0,5.266665935516357
,,11,14,101002,10,2.4685763888888888,2.483159722222222,0.7666659951210022,19.0,2.7666659355163574
,,,37,101003,10,2.4842013888888888,2.5020949074074075,0.2666659951210022,22.0,4.033332824707031
,,12,6,101004,10,2.5067824074074077,,3.7833330631256104,20.0,
,,,30,101005,10,2.5213657407407406,2.5390740740740743,0.7833330035209656,23.0,3.2833330631256104
,,13,6,101006,10,2.5468865740740743,2.562685185185185,1.5333329439163208,20.0,4.283332824707031
,,,26,101007,10,2.5628587962962963,2.577962962962963,4.533332824707031,23.0,3.2833330631256104
,,,56,101008,10,2.581608796296296,2.595324074074074,1.5333329439163208,21.0,0.2833330035209656
,,14,20,101009,10,2.5974074074074074,2.6147685185185185,0.2833330035209656,24.0,1.2833329439163208
,,,51,101010,10,2.6194560185185187,2.634039351851852,1.0333329439163208,21.0,1.0333329439163208
,,15,14,101011,10,2.6349074074074075,2.6512268518518516,0.2833330035209656,23.0,0.7833330035209656
,,,44,101012,10,2.6559143518518518,2.6710185185185185,0.5333330035209656,21.0,1.2833329439163208
,,16,7,101013,10,2.6718865740740743,2.689074074074074,0.5333330035209656,23.0,2.2833330631256104
,,,37,101014,10,2.692546296296296,2.7071296296296294,0.2833330035209656,21.0,0.2833330035209656
,,17,0,101015,10,2.7085185185185185,,0.2833330035209656,23.0,
,,,30,101016,10,2.729525462962963,,0.5333330035209656,21.0,
,,,52,101017,10,2.7446296296296295,2.7602546296296295,0.2833330035209656,22.0,0.7833330035209656
,,18,27,101018,10,,,,20.0,
,,,49,101019,10,2.784212962962963,2.798460648148148,0.2833330035209656,21.0,-0.21666599810123444
,,19,17,101020,10,2.8036574074074077,2.824837962962963,0.2833330035209656,20.0,10.783332824707031
,,,39,101021,10,2.825011574074074,2.8430671296296297,9.033332824707031,20.0,15.033332824707031
,3217,11,10,202001,20cw,2.4703472222222222,2.5057638888888887,7.316666126251221,51.0,7.316666126251221
,,12,6,202002,20cw,2.5062847222222224,2.5427430555555555,3.0666658878326416,54.0,1.5666660070419312
,,13,10,202003,20cw,2.550034722222222,2.5861574074074074,2.0666658878326416,55.0,-0.9333329796791077
,3218,10,55,292001,20cc,2.4565972222222223,2.4956828703703704,2.5166659355163574,60.0,-1.2166659832000732
