Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
First Transit,2210,7,12,304001,31,2.300289351851852,2.3197453703703705,0.43333300948143005,29.0,-0.5666660070419312
,,15,26,204001,20cw,2.6436111111111114,2.665486111111111,0.8166660070419312,32.0,0.31666600704193115
,3058,6,39,502001,51,2.2775462962962965,2.288148148148148,0.6833329796791077,16.0,-0.06666599959135056
,,7,5,502002,51,2.2959490740740742,2.3136574074074074,1.1833330392837524,24.0,2.683332920074463
,,,29,502003,51,2.3138310185185187,2.3311921296296294,2.933332920074463,27.0,0.9333329796791077
,,14,45,602001,60,2.614895833333333,2.6306944444444444,0.46666601300239563,23.0,0.21666599810123444
,,15,8,602002,60,2.6315625000000002,2.645625,1.4666659832000732,17.0,4.716666221618652
,,,31,602003,60,2.6468402777777778,2.6628125000000002,0.46666601300239563,23.0,0.46666601300239563
,,,56,602004,60,2.6648958333333335,2.6793055555555556,1.4666659832000732,19.0,3.2166659832000732
,,16,18,602005,60,2.68,2.694421296296296,1.2166659832000732,23.0,-1.0333329439163208
,,,45,602006,60,2.6982291666666667,2.711423611111111,0.46666601300239563,19.0,0.46666601300239563
,,17,17,602007,60,2.721319444444444,2.7392013888888886,1.7166659832000732,24.0,3.4666659832000732
,,,45,602008,60,2.739895833333333,2.7536111111111112,0.46666601300239563,18.0,2.2166659832000732
,,18,6,602009,60,2.7548263888888886,2.771145833333333,0.9666659832000732,22.0,2.4666659832000732
,,,30,602010,60,2.772013888888889,2.7836458333333334,1.7166659832000732,17.0,1.4666659832000732
,,,47,602011,60,2.7841666666666667,2.7982291666666668,2.2166659832000732,22.0,0.46666601300239563
,,19,13,602012,60,2.802395833333333,2.814722222222222,2.4666659832000732,17.0,3.2166659832000732
,3208,5,58,601001,60,2.254560185185185,2.2658449074074074,8.583333015441895,18.0,6.8333330154418945
,,6,20,601002,60,2.2660185185185187,2.2785185185185184,3.0833330154418945,16.0,5.0833330154418945
,,,41,601003,60,2.2786921296296296,2.290509259259259,0.33333298563957214,20.0,-2.666666030883789
,,7,3,601004,60,2.2937962962962963,,0.08333300054073334,17.0,
,,,33,601005,60,2.315497685185185,2.327662037037037,1.3333330154418945,21.0,-2.166666030883789
,,,58,601006,60,2.331990740740741,2.3493518518518517,0.08333300054073334,18.0,7.0833330154418945
,,8,23,601007,60,2.349525462962963,2.365150462962963,0.33333298563957214,21.0,1.8333330154418945
,,,47,601008,60,2.3660185185185183,2.3835532407407407,0.08333300054073334,17.0,8.333333015441895
,,9,12,601009,60,2.383726851851852,2.3974421296296295,0.5833330154418945,20.0,0.33333298563957214
,,,36,601010,60,2.4003935185185186,2.4156712962962965,0.5833330154418945,17.0,5.5833330154418945
,,,58,601011,60,2.4158449074074073,2.4283564814814813,0.8333330154418945,20.0,-1.166666030883789
,,10,19,601012,60,2.4299074074074074,2.445011574074074,0.08333300054073334,17.0,4.8333330154418945
,,12,46,501101,51,2.5323379629629628,2.550740740740741,0.5833330154418945,24.0,3.0833330154418945
,,13,13,501102,51,2.551087962962963,2.5689699074074075,0.5833330154418945,26.0,0.33333298563957214
,,,46,501103,51,2.5740046296296297,2.5939699074074074,0.5833330154418945,24.0,5.3333330154418945
,,14,12,501104,51,2.59431712962963,2.6115046296296294,3.8333330154418945,26.0,2.5833330154418945
,,,45,501105,51,2.6154976851851854,2.637025462962963,1.3333330154418945,25.0,7.3333330154418945
,,15,12,501106,51,2.6384143518518517,2.6573379629629628,7.3333330154418945,27.0,7.5833330154418945
,,16,3,501107,51,2.6693171296296296,2.690497685185185,0.8333330154418945,28.0,3.3333330154418945
,,,34,501108,52,2.691539351851852,2.7144675925925927,1.8333330154418945,35.0,-0.16666600108146667
,,17,16,501109,51,2.7205324074074073,2.738935185185185,1.5833330154418945,26.0,2.0833330154418945
,,,45,501110,51,2.7399768518518517,2.7585532407407407,0.5833330154418945,27.0,0.33333298563957214
,,18,25,501111,51,2.7679282407407406,2.7846064814814815,0.8333330154418945,25.0,-0.16666600108146667
,,,53,501112,52,2.7875462962962962,2.8111574074074075,1.0833330154418945,35.0,0.08333300054073334
,,19,34,501113,51,2.816365740740741,2.832337962962963,1.5833330154418945,24.0,0.5833330154418945
,3209,16,0,502101,51,2.6669444444444443,2.6837962962962965,0.4166660010814667,27.0,-2.3333330154418945
,,,33,502102,51,,2.7092592592592593,,28.0,0.3499999940395355
,,17,8,502103,51,2.7141203703703702,2.7314930555555557,0.3499999940395355,27.0,-1.649999976158142
,,,48,502104,51,2.7419444444444445,2.7601620370370368,0.4000000059604645,25.0,1.649999976158142
,,18,19,502105,51,2.763472222222222,2.780486111111111,0.4000000059604645,27.0,-2.0999999046325684
,,,53,502106,51,2.7870833333333334,2.8030439814814816,0.4000000059604645,24.0,-0.6000000238418579
,,19,20,502107,51,2.805833333333333,2.8139814814814814,0.4000000059604645,11.0,1.149999976158142
,3210,6,7,501001,51,2.2551851851851854,2.275150462962963,0.4833329916000366,23.0,6.233333110809326
,,,38,501002,51,2.2768865740740742,2.2933796296296296,0.7333329916000366,21.0,3.483333110809326
,,,59,501003,52,2.293553240740741,2.317337962962963,3.733333110809326,36.0,1.9833329916000366
,,7,44,501004,51,2.3228935185185184,2.3411226851851854,0.9833329916000366,24.0,3.233333110809326
,,8,11,501005,51,2.3418171296296295,2.3602199074074073,1.2333329916000366,25.0,2.733333110809326
,,,49,501006,51,2.3676851851851852,2.3867824074074075,0.4833329916000366,24.0,3.983333110809326
,,9,13,501007,51,2.3871296296296296,2.4036226851851854,4.483333110809326,25.0,3.233333110809326
,,,45,501008,51,2.4070949074074073,2.425497685185185,1.2333329916000366,24.0,3.733333110809326
,,10,11,501009,51,2.4260185185185184,2.4416550925925926,2.483333110809326,26.0,-1.016666054725647
,,,44,501010,51,2.4475462962962964,2.4647453703703706,0.4833329916000366,26.0,-0.7666659951210022
,,11,10,501011,51,2.465428240740741,2.482800925925926,0.23333300650119781,26.0,-0.7666659951210022
,,,49,501012,51,2.4928587962962965,2.5100462962962964,0.7333329916000366,24.0,1.4833329916000366
,,12,13,501013,51,2.5103935185185184,2.526898148148148,1.9833329916000366,26.0,-0.2666659951210022
,3216,5,55,301001,31,2.2472222222222222,2.263888888888889,1.016666054725647,24.0,1.016666054725647
,,6,29,301002,31,2.2706597222222222,2.292361111111111,0.7666659951210022,32.0,0.016666000708937645
,,7,1,301003,31,2.2928819444444444,2.3133680555555554,0.7666659951210022,29.0,1.266666054725647
,,,38,301004,31,2.31875,2.340798611111111,1.016666054725647,29.0,3.7666659355163574
,,8,7,301005,31,2.3413194444444443,2.3616319444444445,4.516665935516357,29.0,4.766665935516357
,,,46,301006,31,2.365798611111111,2.3883680555555555,0.7666659951210022,29.0,4.266665935516357
,,9,15,301007,31,2.388888888888889,2.4112847222222222,5.016665935516357,28.0,9.266666412353516
,,,53,301008,31,2.4131944444444446,2.4338541666666664,2.0166659355163574,29.0,2.7666659355163574
,,10,22,301009,31,2.434201388888889,2.452777777777778,3.2666659355163574,27.0,3.0166659355163574
,,,59,301010,32,2.459201388888889,2.476747685185185,2.2666659355163574,31.0,-3.483333110809326
,,11,30,301011,31,2.479513888888889,2.498101851851852,0.5166659951210022,28.0,-0.7333329916000366
,,12,8,301012,31,2.50625,2.529861111111111,1.016666054725647,34.0,1.016666054725647
,,,42,301013,31,2.530034722222222,2.548090277777778,1.266666054725647,27.0,0.2666659951210022
,,13,19,301014,31,2.5553819444444446,2.580034722222222,0.7666659951210022,36.0,0.2666659951210022
,,,55,301015,31,2.5803819444444445,2.6015625,0.7666659951210022,27.0,4.266665935516357
,,14,32,301016,31,2.606076388888889,2.6336805555555554,0.7666659951210022,40.0,0.5166659951210022
,,15,12,301017,31,2.634027777777778,2.654340277777778,1.016666054725647,29.0,1.266666054725647
,,,51,301018,31,2.6609375,2.687685185185185,0.7666659951210022,40.0,-0.7333329916000366
,,16,31,301019,31,2.6883680555555554,2.706608796296296,0.2666659951210022,28.0,-1.4833329916000366
,,17,9,301020,31,,2.7403009259259257,,39.0,-1.9500000476837158
,,,48,301021,32,2.7418750000000003,2.7595717592592592,0.30000001192092896,24.0,1.7999999523162842
,,18,37,301022,31,2.776412037037037,2.7989814814814817,1.0499999523162842,35.0,-1.4500000476837158
,,19,12,301023,32,2.8002083333333334,2.816527777777778,0.30000001192092896,23.0,0.800000011920929
,3217,18,30,291012,20cc,2.782303240740741,2.8123263888888888,16.53333282470703,56.0,3.7666659355163574
,3218,6,30,302001,32,2.271122685185185,2.289351851851852,0.43333300948143005,25.0,1.6833330392837524
,,7,6,302002,32,2.2964699074074075,2.3190393518518517,0.9333329796791077,28.0,5.433332920074463
,,,34,302003,31,2.3193865740740742,2.3384837962962965,5.933332920074463,29.0,4.433332920074463
,,8,15,302004,32,2.344560185185185,2.3652199074074076,1.1833330392837524,29.0,1.9333330392837524
,,,44,302005,32,2.3653935185185184,2.3886689814814814,2.183332920074463,26.0,9.683333396911621
,,9,30,302006,32,2.3964699074074076,2.4152199074074074,0.9333329796791077,27.0,0.9333329796791077
,,,57,302007,31,2.4153935185185187,2.4341435185185185,1.1833330392837524,27.0,1.1833330392837524
,,10,37,302008,31,2.442997685185185,2.4636574074074074,0.9333329796791077,29.0,1.6833330392837524
,,11,6,302009,31,2.4640046296296294,2.4906597222222224,2.183332920074463,27.0,13.550000190734863
,,,43,302010,32,2.4927430555555556,2.512349537037037,6.550000190734863,31.0,3.799999952316284
,,12,14,302011,31,2.5126851851851852,2.5330208333333335,4.283332824707031,28.0,5.550000190734863
,,,52,302012,32,2.5371759259259257,2.5583680555555555,1.5499999523162842,32.0,0.05000000074505806
,,13,24,302013,31,2.5593981481481483,2.5790046296296296,1.5499999523162842,27.0,2.7833330631256104
,,14,3,302014,31,2.586064814814815,2.610196759259259,0.949999988079071,36.0,-0.30000001192092896
,,,39,302015,32,2.6107175925925925,2.629305555555556,0.44999998807907104,26.0,1.2000000476837158
,,15,15,302016,31,2.636597222222222,2.6638425925925926,1.7000000476837158,41.0,-0.05000000074505806
,,,56,302017,32,2.6640277777777777,2.681724537037037,0.20000000298023224,25.0,0.699999988079071
,,16,46,302018,32,2.699259259259259,2.7246064814814814,0.949999988079071,37.0,0.44999998807907104
,,17,23,302019,32,2.7247800925925927,2.7468287037037036,0.699999988079071,27.0,5.449999809265137
,,18,7,302020,32,2.755324074074074,2.778761574074074,0.6833329796791077,34.0,0.43333300948143005
,,,41,302021,32,2.778935185185185,2.7959490740740742,0.6833329796791077,24.0,1.1833330392837524
,,19,20,302022,32,2.806886574074074,,1.9333330392837524,28.0,
,3219,6,3,291001,20cc,2.2522337962962964,2.291122685185185,0.23333300650119781,56.0,0.23333300650119781
