Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
First Transit,2210,7,12,304001,31,2.300289351851852,2.3200925925925926,0.43333300948143005,29.0,-0.05000000074505806
,,15,26,204001,20cw,2.6440046296296296,2.6657060185185184,1.3833329677581787,32.0,0.6333330273628235
,3208,5,58,601001,60,,2.261099537037037,,18.0,-0.016666000708937645
,,6,20,601002,60,2.264212962962963,,0.4833329916000366,16.0,
,,,41,601003,60,2.278796296296296,2.291990740740741,0.4833329916000366,20.0,-0.5333330035209656
,,7,3,601004,60,2.2938888888888886,,0.21666599810123444,17.0,
,,,33,601005,60,,2.331423611111111,,21.0,3.2666659355163574
,,,58,601006,60,2.3321180555555556,2.3496527777777776,0.25,18.0,7.516665935516357
,,8,23,601007,60,2.349826388888889,2.365625,0.7666659951210022,21.0,2.5166659355163574
,,,47,601008,60,2.3666666666666667,,1.0,17.0,
,,9,12,601009,60,2.386111111111111,2.3984375,4.0,20.0,1.766666054725647
,,,36,601010,60,2.400173611111111,2.415451388888889,0.2666659951210022,17.0,5.25
,,,58,601011,60,2.415625,2.429340277777778,0.5166659951210022,20.0,0.2666659951210022
,,10,19,601012,60,2.430034722222222,,0.2666659951210022,17.0,
,,12,46,501101,51,2.5323379629629628,2.5519560185185184,0.5833330154418945,24.0,4.8333330154418945
,,13,13,501102,51,2.5521296296296296,2.57087962962963,2.0833330154418945,26.0,3.0833330154418945
,,,46,501103,51,,,,24.0,
,,14,12,501104,51,2.5946180555555554,2.612673611111111,4.266665935516357,26.0,4.266665935516357
,,,45,501105,51,,2.6352546296296295,,25.0,4.783332824707031
,,15,12,501106,51,2.6364699074074074,2.6569560185185184,4.533332824707031,27.0,7.033332824707031
,,16,3,501107,51,,2.6900347222222223,,28.0,2.6500000953674316
,,,34,501108,52,2.6907175925925926,2.716076388888889,0.6499999761581421,35.0,2.1500000953674316
,,17,16,501109,51,2.7204050925925927,2.7391666666666667,1.399999976158142,26.0,2.4000000953674316
,,,45,501110,51,2.7400231481481483,2.760173611111111,0.6499999761581421,27.0,2.6500000953674316
,,18,25,501111,51,2.768298611111111,2.785138888888889,1.350000023841858,25.0,0.6000000238418579
,,,53,501112,52,2.7872222222222223,2.811875,0.6000000238418579,35.0,1.100000023841858
,,19,34,501113,51,2.816215277777778,2.8333912037037035,1.350000023841858,24.0,2.0999999046325684
,3209,6,7,501001,51,2.2552777777777777,2.2728125,0.6166660189628601,23.0,2.866666078567505
,,,38,501002,51,2.2768055555555557,2.293298611111111,0.6166660189628601,21.0,3.366666078567505
,,,59,501003,52,2.2934722222222224,,3.616666078567505,36.0,
,,7,44,501004,51,2.32375,2.3419675925925927,2.200000047683716,24.0,4.449999809265137
,,8,11,501005,51,2.3428472222222223,2.360034722222222,2.700000047683716,25.0,2.450000047683716
,,,49,501006,51,2.3677083333333333,2.38318287037037,0.5166659951210022,24.0,-1.2166659832000732
,,9,13,501007,51,2.384201388888889,2.401574074074074,0.2666659951210022,25.0,0.2833330035209656
,,,45,501008,51,2.406597222222222,2.4244791666666665,0.5166659951210022,24.0,2.2666659355163574
,,10,11,501009,51,2.4246527777777778,2.4411574074074074,0.5166659951210022,26.0,-1.7333329916000366
,,,44,501010,51,2.4475694444444445,2.4649421296296294,0.5166659951210022,26.0,-0.4833329916000366
,,11,10,501011,51,2.4652777777777777,2.482476851851852,0.016666000708937645,26.0,-1.2333329916000366
,,,49,501012,51,,2.510787037037037,,24.0,2.549999952316284
,,12,13,501013,51,2.5109606481481483,2.5264236111111114,2.799999952316284,26.0,-0.949999988079071
,,14,45,602001,60,2.6152199074074076,2.629814814814815,0.9333329796791077,23.0,-1.0666660070419312
,,15,8,602002,60,2.6308449074074076,2.6452546296296298,0.43333300948143005,17.0,4.183332920074463
,,,31,602003,60,2.647337962962963,2.663310185185185,1.1833330392837524,23.0,1.1833330392837524
,,,56,602004,60,2.664872685185185,2.6787615740740742,1.4333330392837524,19.0,2.433332920074463
,,16,18,602005,60,2.6794560185185183,2.6952546296296296,0.43333300948143005,23.0,0.18333299458026886
,,,45,602006,60,2.698900462962963,2.712789351851852,1.4333330392837524,19.0,2.433332920074463
,,17,17,602007,60,2.7211226851851853,2.7403935185185184,1.4333330392837524,24.0,5.183332920074463
,,,45,602008,60,2.7407407407407405,2.7525462962962965,1.6833330392837524,18.0,0.6833329796791077
,,18,6,602009,60,2.7544560185185185,2.7697337962962965,0.43333300948143005,22.0,0.43333300948143005
,,,30,602010,60,2.771122685185185,2.7844907407407407,0.43333300948143005,17.0,2.683332920074463
,,,47,602011,60,2.785011574074074,2.7963078703703705,3.433332920074463,22.0,-2.3166658878326416
,,19,13,602012,60,2.8015046296296298,2.8152199074074074,1.1833330392837524,17.0,3.933332920074463
,3210,6,39,502001,51,2.277337962962963,2.2889699074074072,0.3833329975605011,16.0,1.1333329677581787
,,7,5,502002,51,2.2953935185185186,2.314837962962963,0.3833329975605011,24.0,4.383333206176758
,,,29,502003,51,2.3155324074074075,2.3328935185185187,5.383333206176758,27.0,3.3833329677581787
,,16,0,502101,51,2.6669444444444443,2.686724537037037,0.4000000059604645,27.0,1.899999976158142
,,,33,502102,51,2.6901967592592593,2.710162037037037,0.8999999761581421,28.0,1.649999976158142
,,17,8,502103,51,2.714166666666667,2.732037037037037,0.4000000059604645,27.0,-0.8500000238418579
,,,48,502104,51,2.7424537037037036,2.759641203703704,1.149999976158142,25.0,0.8999999761581421
,,18,19,502105,51,2.763472222222222,2.7811689814814815,0.4000000059604645,27.0,-1.100000023841858
,,,53,502106,51,2.7872453703703703,2.8044328703703703,0.6499999761581421,24.0,1.399999976158142
,,19,20,502107,51,2.8061689814814814,,0.8999999761581421,11.0,
,3216,6,23,402001,40,2.2662037037037037,2.2834143518518517,0.3499999940395355,26.0,-0.8833330273628235
,,,59,402002,40,2.2915625,2.3083912037037035,0.8500000238418579,23.0,2.0999999046325684
,,7,27,402003,40,2.310648148148148,2.3332175925925926,0.3499999940395355,29.0,3.8499999046325684
,,8,14,402004,40,2.3436458333333334,2.3615162037037036,0.8500000238418579,23.0,3.5999999046325684
,,,40,402005,40,2.362048611111111,2.382013888888889,1.350000023841858,29.0,1.100000023841858
,,9,19,402006,40,2.3887847222222223,2.406134259259259,0.8500000238418579,23.0,2.8499999046325684
,,,45,402007,40,2.4064814814814817,2.4266203703703706,0.3499999940395355,29.0,0.3499999940395355
,,10,24,402008,40,2.4346180555555557,2.4517939814814813,1.850000023841858,24.0,2.5999999046325684
,,,51,402009,40,2.452847222222222,2.471238425925926,1.100000023841858,28.0,-0.4000000059604645
,,11,29,402010,40,2.4795833333333333,2.4979976851851853,1.600000023841858,25.0,3.1333329677581787
,,,57,402011,40,2.4983449074074073,2.5186574074074075,0.6333330273628235,28.0,1.8833329677581787
,,12,38,402012,40,2.5282060185185187,2.5478240740740743,2.6333329677581787,25.0,5.883333206176758
,,13,5,402013,40,2.548344907407407,2.5667476851851854,4.633333206176758,29.0,2.1333329677581787
,,,44,402014,40,2.572997685185185,2.5900231481481484,1.1333329677581787,25.0,0.6499999761581421
,,14,11,402015,40,2.591412037037037,2.6171064814814815,0.6499999761581421,28.0,9.649999618530273
,,,49,402016,40,2.6190277777777777,2.636388888888889,2.4000000953674316,27.0,0.4000000059604645
,,15,19,402017,40,2.638472222222222,2.6615625,0.4000000059604645,29.0,4.650000095367432
,,,58,402018,40,2.666585648148148,2.685162037037037,1.899999976158142,27.0,1.649999976158142
,,16,28,402019,40,2.686724537037037,2.7072106481481484,0.8999999761581421,29.0,1.399999976158142
,,17,7,402020,40,2.7148611111111114,,2.4000000953674316,28.0,
,,,38,402021,40,2.7365625,2.758263888888889,2.6500000953674316,29.0,4.900000095367432
,,18,17,402022,40,2.762939814814815,2.7801388888888887,1.649999976158142,26.0,0.4000000059604645
,,,43,402023,40,2.7809953703703703,2.7994097222222223,1.649999976158142,26.0,2.1500000953674316
,,19,17,402024,40,2.8042592592592595,2.8193634259259257,1.149999976158142,23.0,-0.10000000149011612
,3217,6,12,292001,20cc,2.259097222222222,2.2985069444444446,1.100000023841858,57.0,0.8500000238418579
,,7,9,292002,20cc,2.299027777777778,2.3472685185185185,1.600000023841858,71.0,0.08333300054073334
,,8,20,292003,20cc,2.347789351851852,2.394664351851852,0.8333330154418945,67.0,1.3333330154418945
,,9,27,292004,20cc,2.395185185185185,2.441365740740741,2.0833330154418945,68.0,0.5833330154418945
,,10,35,292005,20cc,2.4424074074074076,,2.0833330154418945,71.0,
,,11,46,292006,20cc,,2.541076388888889,,73.0,0.15000000596046448
,,12,59,292007,20cc,2.5414120370370368,2.5915856481481483,0.6499999761581421,72.0,0.8999999761581421
,,14,11,292008,20cc,2.5917708333333334,2.641585648148148,1.166666030883789,72.0,0.8999999761581421
,,15,23,292009,20cc,2.64193287037037,,1.399999976158142,75.0,
,,16,38,292010,20cc,2.6936689814814816,2.74125,0.8999999761581421,67.0,2.4000000953674316
,,17,45,292011,20cc,2.7415972222222225,2.784988425925926,2.9000000953674316,64.0,1.399999976158142
,,18,49,292012,20cc,2.7855208333333334,,2.1500000953674316,47.0,
,3219,6,5,201001,20cw,2.254513888888889,2.2614583333333336,1.5,12.0,-0.5
,,,32,201002,20cw,2.2734490740740743,2.309039351851852,1.7833329439163208,46.0,7.033332824707031
,,7,28,201003,20cw,2.3119907407407405,2.3503587962962964,1.2833329439163208,51.0,5.533332824707031
,,8,29,201004,20cw,2.354699074074074,2.392025462962963,1.7833329439163208,55.0,0.5333330035209656
,,9,34,201005,20cw,2.3993171296296296,2.437337962962963,1.0333329439163208,55.0,0.7833330035209656
,,10,39,201006,20cw,2.4442824074074077,2.4843865740740743,0.7833330035209656,56.0,2.5333330631256104
,,11,45,201007,20cw,2.4897685185185185,2.529525462962963,0.2833330035209656,56.0,1.5333329439163208
,,12,51,201008,20cw,2.535775462962963,2.5770949074074077,0.5333330035209656,60.0,0.03333299979567528
,,14,1,201009,20cw,2.584560185185185,2.6292013888888888,0.7833330035209656,60.0,5.050000190734863
,,15,11,201010,20cw,2.633020833333333,2.6765856481481483,0.550000011920929,61.0,2.299999952316284
,,16,22,201011,20cw,2.6837037037037037,2.723125,2.549999952316284,59.0,0.30000001192092896
,,17,31,201012,20cw,2.730925925925926,,1.5499999523162842,57.0,
,,18,38,201013,20cw,,2.8106597222222223,,49.0,0.3666659891605377
,,19,33,201014,20cw,2.816006944444444,2.8470949074074072,2.0666658878326416,47.0,-0.18333299458026886
,3220,6,43,102001,10,2.2802777777777776,2.2941666666666665,0.6000000238418579,20.0,0.6000000238418579
,,7,16,102002,10,2.3031944444444443,2.3158680555555557,0.6000000238418579,18.0,0.8500000238418579
,,,36,102003,10,2.317083333333333,2.3326967592592593,0.6000000238418579,21.0,2.0999999046325684
,,8,4,102004,10,2.3365277777777775,2.3500578703703705,0.6000000238418579,17.0,3.0999999046325684
,,,21,102005,10,2.3502314814814813,2.3660300925925926,3.3499999046325684,21.0,5.099999904632568
,,,49,102006,10,2.3688078703703703,,2.0999999046325684,17.0,
,,9,6,102007,10,2.382696759259259,2.397974537037037,5.099999904632568,23.0,4.099999904632568
,,,36,102008,10,2.4002314814814816,2.416377314814815,0.3499999940395355,18.0,5.599999904632568
,,,54,102009,10,2.416550925925926,2.430439814814815,5.849999904632568,23.0,2.8499999046325684
,,10,24,102010,10,2.433564814814815,2.4488425925925927,0.3499999940395355,20.0,2.3499999046325684
,,,44,102011,10,2.4490162037037035,2.4641203703703702,2.5999999046325684,24.0,0.3499999940395355
,,11,21,102012,10,2.473148148148148,2.4875694444444445,0.3499999940395355,20.0,1.100000023841858
,,,41,102013,10,2.4877430555555557,2.503888888888889,1.350000023841858,24.0,0.6000000238418579
,,12,12,102014,10,2.50875,2.5247106481481483,0.6000000238418579,21.0,2.5999999046325684
,,,35,102015,10,2.5248958333333333,2.5410416666666666,0.8500000238418579,24.0,0.10000000149011612
,,13,6,102016,10,2.54625,2.5613425925925926,0.6000000238418579,20.0,2.3499999046325684
,,,28,102017,10,2.5615277777777776,2.581134259259259,0.6000000238418579,24.0,4.849999904632568
,,14,5,102018,10,2.589652777777778,2.6025,4.116665840148926,20.0,2.616666078567505
,,,27,102019,10,2.6026736111111113,2.6196875,0.8666660189628601,24.0,1.3666659593582153
,,,59,102020,10,,2.639826388888889,,21.0,1.3666659593582153
,,15,21,102021,10,2.64,2.658576388888889,0.6166660189628601,23.0,4.366665840148926
,,,51,102022,10,2.6608333333333336,2.6762847222222224,0.6166660189628601,21.0,1.8666659593582153
,,16,16,102023,10,2.678020833333333,2.6959027777777775,0.3666659891605377,23.0,3.116666078567505
,,,46,102024,10,2.699027777777778,2.7141319444444445,0.6166660189628601,20.0,2.366666078567505
,,17,8,102025,10,2.7143055555555557,2.733229166666667,0.6166660189628601,26.0,1.8666659593582153
,,,41,102026,10,2.737222222222222,2.752326388888889,0.6166660189628601,20.0,2.366666078567505
,,18,3,102027,10,2.7525,2.771423611111111,0.6166660189628601,22.0,5.866665840148926
,,,32,102028,10,2.772638888888889,2.791388888888889,0.6166660189628601,20.0,7.616665840148926
,,,59,102029,10,2.7915625,2.8066666666666666,0.8666660189628601,22.0,0.6166660189628601
,,19,28,102030,10,2.8115277777777776,,0.6166660189628601,15.0,
,3221,6,15,203001,20cw,2.2609375,2.2897569444444446,0.7666659951210022,41.0,1.266666054725647
,,7,6,203002,20cw,2.296527777777778,2.332638888888889,1.016666054725647,50.0,3.0166659355163574
,,8,7,203003,20cw,2.339236111111111,2.3774305555555557,1.516666054725647,54.0,2.5166659355163574
,,9,12,203004,20cw,2.384201388888889,2.421875,1.266666054725647,54.0,1.516666054725647
,,10,16,203005,20cw,2.4291666666666667,2.4663194444444443,2.0166659355163574,55.0,0.5166659951210022
,,11,21,203006,20cw,2.4737847222222222,2.513541666666667,1.266666054725647,56.0,2.5166659355163574
,,12,27,203007,20cw,2.520138888888889,2.560590277777778,2.0166659355163574,60.0,0.2666659951210022
,,13,37,203008,20cw,2.5678819444444443,2.6126851851851853,0.7666659951210022,60.0,5.283332824707031
,,14,47,203009,20cw,2.618240740740741,2.662511574074074,3.2833330631256104,61.0,6.033332824707031
,,16,0,203010,20cw,2.667025462962963,2.7128587962962962,0.5333330035209656,60.0,6.533332824707031
,,17,10,203011,20cw,2.7158101851851852,2.7559259259259257,0.7833330035209656,59.0,-0.46666601300239563
,,18,19,203012,20cw,2.763900462962963,2.800011574074074,1.0333329439163208,49.0,4.033332824707031
,,19,14,203013,20cw,2.801921296296296,2.833877314814815,0.7833330035209656,47.0,-0.21666599810123444
,3222,5,50,101001,10,2.243587962962963,2.2557407407407406,0.7833330035209656,18.0,0.2833330035209656
,,6,15,101002,10,2.260601851851852,2.2731018518518518,0.2833330035209656,15.0,3.2833330631256104
,,,30,101003,10,2.273275462962963,2.284039351851852,3.5333330631256104,19.0,0.03333299979567528
,,7,2,101004,10,2.293761574074074,2.3066087962962962,1.0333329439163208,18.0,1.5333329439163208
,,,20,101005,10,2.3067824074074075,2.321365740740741,1.7833329439163208,21.0,1.7833329439163208
,,,48,101006,10,2.3251851851851852,2.338726851851852,0.2833330035209656,18.0,1.7833329439163208
