Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
First Transit,2210,7,12,304001,31,2.3004166666666666,2.3233333333333333,0.6166660189628601,29.0,4.616665840148926
,,15,26,204001,20cw,2.6464351851851853,2.6662268518518517,4.883333206176758,32.0,1.3833329677581787
,3058,6,39,502001,51,2.2774421296296294,2.2880439814814815,0.5333330035209656,16.0,-0.21666599810123444
,,7,5,502002,51,2.2956712962962964,2.312685185185185,0.7833330035209656,24.0,1.2833329439163208
,,,29,502003,51,2.3130324074074076,2.3317824074074074,1.7833329439163208,27.0,1.7833329439163208
,,16,0,502101,51,2.666736111111111,2.6848032407407407,0.11666599661111832,27.0,-0.8833330273628235
,,,33,502102,51,2.69,2.7089351851851853,0.6166660189628601,28.0,-0.1333329975605011
,,17,8,502103,51,2.7143055555555557,2.7361805555555554,0.6166660189628601,27.0,5.116665840148926
,,,48,502104,51,2.7420833333333334,2.7625694444444444,0.6166660189628601,25.0,5.116665840148926
,,18,19,502105,51,2.7634375,2.7811574074074077,0.3666659891605377,27.0,-1.1333329677581787
,,,53,502106,51,2.787395833333333,2.804409722222222,0.8666660189628601,24.0,1.3666659593582153
,,19,20,502107,51,2.8064930555555554,,1.3666659593582153,11.0,
,3206,5,59,103001,10,2.250659722222222,2.259699074074074,1.9666659832000732,15.0,-0.03333299979567528
,,6,14,103002,10,2.2610763888888887,2.2734027777777777,1.9666659832000732,19.0,0.7166659832000732
,,,40,103003,10,2.2788541666666666,2.2896296296296295,1.5666660070419312,15.0,2.0833330154418945
,,,55,103004,10,2.2898032407407407,2.3035185185185183,2.3333330154418945,21.0,1.0833330154418945
,,7,29,103005,10,,2.3252430555555557,,18.0,1.350000023841858
,,,51,103006,10,2.327673611111111,2.3446759259259258,0.8500000238418579,21.0,4.349999904632568
,,14,45,602001,60,2.6147916666666666,2.630428240740741,0.30000001192092896,23.0,-0.18333299458026886
,,15,8,602002,60,2.6307638888888887,2.6425694444444443,0.31666600704193115,17.0,0.31666600704193115
,,,31,602003,60,2.647777777777778,2.663576388888889,1.8166660070419312,23.0,1.5666660070419312
,,,56,602004,60,2.6644444444444444,2.6785069444444445,0.8166660070419312,19.0,2.0666658878326416
,,16,18,602005,60,2.6797222222222223,2.695520833333333,0.8166660070419312,23.0,0.5666660070419312
,,,45,602006,60,2.698472222222222,2.714097222222222,0.8166660070419312,19.0,4.316666126251221
,,17,17,602007,60,,2.7394791666666665,,24.0,3.866666078567505
,,,45,602008,60,2.74,2.7525,0.6166660189628601,18.0,0.6166660189628601
,,18,6,602009,60,2.7551041666666665,2.7705555555555557,1.350000023841858,22.0,1.6166659593582153
,,,30,602010,60,2.77125,2.7847916666666666,0.6000000238418579,17.0,3.116666078567505
,,,47,602011,60,2.785138888888889,2.798159722222222,3.616666078567505,22.0,0.3666659891605377
,,19,13,602012,60,2.8014583333333336,2.8134375,1.1166659593582153,17.0,1.350000023841858
,3207,12,46,501101,51,2.5324189814814817,2.552037037037037,0.699999988079071,24.0,4.949999809265137
,,13,13,501102,51,2.5522222222222224,2.5711458333333335,2.200000047683716,26.0,3.450000047683716
,,,46,501103,51,2.574259259259259,2.5928472222222223,0.949999988079071,24.0,3.700000047683716
,,14,12,501104,51,2.593020833333333,2.612974537037037,1.9500000476837158,26.0,4.699999809265137
,,,45,501105,51,2.616979166666667,2.6360763888888887,3.450000047683716,25.0,5.966666221618652
,,15,12,501106,51,2.6369444444444445,2.6574305555555555,5.216666221618652,27.0,7.716666221618652
,,16,3,501107,51,2.669398148148148,2.6885069444444447,0.949999988079071,28.0,0.46666601300239563
,,,34,501108,52,2.690590277777778,2.7150578703703703,0.46666601300239563,35.0,0.699999988079071
,,17,16,501109,51,2.7199305555555555,2.7371296296296297,0.7166659832000732,26.0,-0.5333330035209656
,,,45,501110,51,2.739895833333333,2.7576157407407407,0.46666601300239563,27.0,-1.0333329439163208
,,18,25,501111,51,2.767662037037037,2.785196759259259,0.44999998807907104,25.0,0.699999988079071
,,,53,501112,52,2.7874537037037035,2.8107175925925927,0.949999988079071,35.0,-0.550000011920929
,,19,34,501113,51,2.8159375,2.833125,0.9666659832000732,24.0,1.7000000476837158
,3208,5,58,601001,60,2.2503125,2.2622916666666666,2.4666659832000732,18.0,1.7166659832000732
,,6,20,601002,60,,2.2765393518518517,,16.0,2.233333110809326
,,,41,601003,60,2.2791435185185187,2.292685185185185,0.9833329916000366,20.0,0.4833329916000366
,,7,3,601004,60,2.294722222222222,2.308263888888889,1.416666030883789,17.0,3.916666030883789
,,,33,601005,60,2.3166782407407407,2.329872685185185,3.0333330631256104,21.0,1.0333329439163208
,,,58,601006,60,2.3329976851851852,2.346886574074074,1.5333329439163208,18.0,3.5333330631256104
,,8,23,601007,60,2.350011574074074,2.3645949074074073,1.0333329439163208,21.0,1.0333329439163208
,,,47,601008,60,2.3666782407407405,2.379351851851852,1.0333329439163208,17.0,2.2833330631256104
,,9,12,601009,60,2.384560185185185,2.3972337962962964,1.7833329439163208,20.0,0.03333299979567528
,,,36,601010,60,2.4011342592592593,2.4127662037037036,1.649999976158142,17.0,1.399999976158142
,,,58,601011,60,2.416238425925926,2.430474537037037,1.399999976158142,20.0,1.899999976158142
,,10,19,601012,60,2.4311689814814814,2.4435069444444446,1.899999976158142,17.0,2.6500000953674316
,,14,40,101022,10,,2.6313194444444443,,20.0,9.116665840148926
,,15,4,101023,10,2.631666666666667,2.649907407407407,5.616665840148926,23.0,8.883333206176758
,,,34,101024,10,,,,21.0,
,,,58,101025,10,2.6716319444444445,2.6914236111111114,9.166666030883789,23.0,14.666666030883789
,,16,28,101026,10,2.691597222222222,,7.916666030883789,20.0,
,,,51,101027,10,2.7058333333333335,2.7231944444444443,5.416666030883789,26.0,4.416666030883789
,,17,24,101028,10,2.7254513888888887,,0.6666659712791443,20.0,
,,,46,101029,10,2.745763888888889,,7.916666030883789,24.0,
,,18,17,101030,10,2.7641666666666667,,3.416666030883789,20.0,
,,,40,101031,10,2.779097222222222,2.794027777777778,1.916666030883789,22.0,1.416666030883789
,,19,9,101032,10,,2.8106944444444446,,18.0,0.4166660010814667
,3209,6,7,501001,51,2.2552430555555554,2.2732870370370373,0.550000011920929,23.0,3.549999952316284
,,,38,501002,51,2.2767708333333334,2.2939583333333333,0.550000011920929,21.0,4.300000190734863
,,,59,501003,52,2.2943055555555554,2.3228703703703704,4.800000190734863,36.0,9.949999809265137
,,7,44,501004,51,2.3230555555555554,2.3438773148148146,1.2000000476837158,24.0,7.199999809265137
,,8,11,501005,51,2.344224537037037,2.3640162037037036,4.699999809265137,25.0,8.199999809265137
,,,49,501006,51,2.367662037037037,2.3867708333333333,0.44999998807907104,24.0,3.950000047683716
,,9,13,501007,51,2.3869328703703703,2.406724537037037,4.199999809265137,25.0,7.699999809265137
,,,45,501008,51,2.413148148148148,2.429641203703704,9.949999809265137,24.0,9.699999809265137
,,10,11,501009,51,2.4298148148148146,2.4449305555555556,7.949999809265137,26.0,3.700000047683716
,,,44,501010,51,2.450289351851852,2.4685185185185183,4.433332920074463,26.0,4.683332920074463
,,11,10,501011,51,2.4686921296296296,2.484490740740741,4.933332920074463,26.0,1.6833330392837524
,,,49,501012,51,,2.5125694444444444,,24.0,5.116665840148926
,,12,13,501013,51,2.5127430555555557,2.529236111111111,5.366665840148926,26.0,3.116666078567505
,3216,5,41,293001,20cc,2.2387152777777777,,2.75,55.0,0.0
,,6,36,293002,20cc,2.275520833333333,2.314236111111111,0.75,56.0,0.5
,,7,32,293003,20cc,2.3147569444444445,2.361111111111111,1.25,67.0,1.0
,,8,39,293004,20cc,2.3612847222222224,2.4081597222222224,1.25,69.0,-0.25
,,9,48,293005,20cc,2.4085069444444445,2.4578125,0.25,70.0,1.25
,,10,58,293006,20cc,2.4581597222222222,2.5083333333333333,1.75,73.0,1.0
,,12,11,293007,20cc,2.5086805555555554,2.5590277777777777,1.5,73.0,1.0
,,13,24,293008,20cc,2.5614583333333334,,4.5,75.0,0.0
,,14,39,293009,20cc,2.610763888888889,2.6647569444444446,0.5,72.0,6.266665935516357
,,15,51,293010,20cc,2.6649305555555554,2.7111111111111112,6.5,70.0,3.0166659355163574
,,17,1,293011,20cc,2.7118055555555554,2.7586805555555554,4.016665935516357,68.0,3.5166659355163574
,,18,9,293012,20cc,2.7588541666666666,2.8008680555555556,3.7666659355163574,56.0,8.266666412353516
,,19,5,293013,20cc,2.8010416666666664,,8.516666412353516,46.0,
,3218,6,48,403001,40,2.2839583333333335,2.3025462962962964,0.9166659712791443,28.0,-0.33333298563957214
,,7,26,403002,40,2.310347222222222,2.3278819444444445,0.9166659712791443,23.0,3.166666030883789
,,,52,403003,40,2.32875,2.347326388888889,1.416666030883789,28.0,0.16666600108146667
,,8,30,403004,40,2.354791666666667,2.370972222222222,0.9166659712791443,23.0,1.2166659832000732
,,12,49,101018,10,2.536111111111111,2.550173611111111,3.0,21.0,2.25
,,13,12,101019,10,2.5503472222222223,2.5696180555555554,0.5,24.0,4.25
,,,44,402014,40,,2.6005208333333334,,25.0,15.75
,,14,11,402015,40,2.6010416666666667,2.6177083333333333,14.5,28.0,10.5
,,,49,402016,40,2.6194444444444445,,3.0,27.0,
,,15,58,402018,40,,2.684201388888889,,27.0,0.25
,,16,28,402019,40,2.6864583333333334,2.7067708333333336,0.5,29.0,0.75
,,17,7,402020,40,2.7145833333333336,2.7345486111111112,2.0,28.0,2.75
,,,38,402021,40,2.735763888888889,2.755902777777778,1.5,29.0,1.5
,,18,17,402022,40,2.762673611111111,2.7815972222222225,1.25,26.0,2.5
,,,43,402023,40,2.7819444444444446,2.8039930555555554,3.0,26.0,8.75
,,19,17,402024,40,2.8052083333333333,2.8201388888888888,2.5,23.0,1.0
,3219,6,12,292001,20cc,2.258576388888889,2.2973032407407405,0.3666659891605377,57.0,-0.8833330273628235
,,7,9,292002,20cc,2.298159722222222,2.3466087962962963,0.3666659891605377,71.0,-0.8833330273628235
,,8,20,292003,20cc,2.347465277777778,2.395208333333333,0.3666659891605377,67.0,2.116666078567505
,,9,27,292004,20cc,2.3967708333333335,2.441736111111111,4.366665840148926,68.0,1.1166659593582153
,,10,35,292005,20cc,2.4419097222222224,2.4912152777777776,1.3666659593582153,71.0,1.3666659593582153
,,11,46,292006,20cc,2.491736111111111,2.541736111111111,2.116666078567505,73.0,1.1166659593582153
,,12,59,292007,20cc,2.541909722222222,2.5912152777777777,1.350000023841858,72.0,0.3666659891605377
,,14,11,292008,20cc,2.5915625,2.641226851851852,0.8666660189628601,72.0,0.3833329975605011
,,15,23,292009,20cc,2.6415740740740743,2.6936574074074073,0.8833330273628235,75.0,0.8833330273628235
,,16,38,292010,20cc,2.6938194444444443,,1.1166659593582153,67.0,
,3220,7,23,303001,32,2.3090046296296296,2.3353935185185186,1.9833329916000366,26.0,13.983332633972168
,,,59,303002,32,2.3364351851851852,2.356053240740741,5.483333110809326,29.0,4.733333110809326
,,8,28,303003,31,2.356400462962963,2.3754976851851852,5.233333110809326,29.0,3.733333110809326
,,9,8,303004,31,2.3810532407407408,2.4010185185185184,0.7333329916000366,29.0,0.4833329916000366
,,,37,303005,32,2.4013541666666667,2.4197569444444444,0.9666659832000732,26.0,1.4666659832000732
,,10,15,303006,32,2.4291319444444444,2.4497916666666666,2.9666659832000732,27.0,5.716666221618652
,,,42,303007,32,2.4501388888888886,2.466111111111111,6.216666221618652,25.0,4.216666221618652
,,11,20,303008,31,2.4727083333333333,2.4975347222222224,0.7166659832000732,35.0,1.4666659832000732
,,,55,303009,32,2.4978819444444444,2.5169791666666668,1.9666659832000732,25.0,4.466666221618652
,,12,30,303010,31,2.5213194444444444,2.543900462962963,0.7166659832000732,36.0,-2.7833330631256104
,,13,6,303011,32,2.546145833333333,2.5645486111111113,0.46666601300239563,26.0,0.9666659832000732
,,,45,303012,32,2.57375,2.5965046296296297,1.2166659832000732,36.0,-2.0333330631256104
,,14,21,303013,31,2.5982291666666666,2.620625,0.46666601300239563,27.0,5.716666221618652
,,15,6,303014,32,2.6294791666666666,2.656574074074074,0.46666601300239563,39.0,0.4833329916000366
,,,45,303015,31,2.6570949074074073,2.6777546296296295,1.2333329916000366,29.0,1.9833329916000366
,,16,24,303016,31,2.6836574074074075,2.71056712962963,0.4833329916000366,39.0,0.23333300650119781
,,17,3,303017,32,2.710914351851852,2.7317476851851854,0.7333329916000366,27.0,3.733333110809326
,,,40,303018,31,2.737650462962963,2.7621296296296296,2.233333110809326,37.0,0.4833329916000366
,,18,17,303019,31,2.7624768518518517,2.781226851851852,0.9833329916000366,26.0,1.9833329916000366
,,19,3,303020,31,2.794074074074074,2.8162962962962963,0.4833329916000366,30.0,2.483333110809326
,3221,6,43,102001,10,2.2802777777777776,2.2943402777777777,0.6166660189628601,20.0,0.8666660189628601
,,7,16,102002,10,2.3031944444444443,2.3160416666666666,0.6166660189628601,18.0,1.1166659593582153
,,,36,102003,10,2.317083333333333,2.3361805555555555,0.6166660189628601,21.0,7.116665840148926
,,8,4,102004,10,2.3370486111111113,2.3500578703703705,1.3666659593582153,17.0,3.0999999046325684
,,,21,102005,10,2.3502430555555556,2.3655208333333335,3.366666078567505,21.0,4.366665840148926
,,,49,102006,10,2.367951388888889,2.380613425925926,0.8666660189628601,17.0,2.0999999046325684
,,9,6,102007,10,2.380798611111111,2.3965972222222223,2.366666078567505,23.0,2.116666078567505
,,,36,102008,10,2.4009375,,1.350000023841858,18.0,
,,,54,102009,10,2.4146412037037037,2.4295833333333334,3.0999999046325684,23.0,1.600000023841858
,,10,24,102010,10,2.43375,,0.6000000238418579,20.0,
,,,44,102011,10,2.448159722222222,2.464652777777778,1.350000023841858,24.0,1.100000023841858
,,11,21,102012,10,2.473333333333333,,0.6000000238418579,20.0,
,,,41,102013,10,2.4906828703703705,,5.599999904632568,24.0,
,,12,12,102014,10,2.510648148148148,,3.3499999046325684,21.0,
,,,35,102015,10,2.527835648148148,2.544675925925926,5.099999904632568,24.0,5.349999904632568
,,13,6,102016,10,2.546423611111111,2.561863425925926,0.8500000238418579,20.0,3.0999999046325684
,,,28,102017,10,2.562222222222222,2.5783680555555555,1.600000023841858,24.0,0.8500000238418579
,,14,5,102018,10,2.587222222222222,2.602314814814815,0.6000000238418579,20.0,2.3499999046325684
,,,27,102019,10,2.6025,2.6188194444444446,0.6000000238418579,24.0,0.10000000149011612
,,,59,102020,10,2.6248958333333334,,0.8500000238418579,21.0,
,,15,21,102021,10,2.639826388888889,2.6580555555555554,0.3666659891605377,23.0,3.616666078567505
,,,51,102022,10,2.6610069444444444,,0.8666660189628601,21.0,
,,16,16,102023,10,2.6781944444444443,2.697465277777778,0.6166660189628601,23.0,5.366665840148926
,3222,5,54,202001,20cw,2.2461805555555556,2.273275462962963,0.5166659951210022,40.0,-0.4833329916000366
,,6,45,202002,20cw,2.281597222222222,2.313888888888889,0.5166659951210022,47.0,0.016666000708937645
,,7,42,202003,20cw,2.3211805555555554,2.359375,0.5166659951210022,54.0,1.516666054725647
,,8,51,202004,20cw,2.3690972222222224,2.40625,0.5166659951210022,54.0,0.016666000708937645
,,9,55,202005,20cw,2.4140625,2.4526041666666667,1.266666054725647,54.0,2.7666659355163574
,,10,59,202006,20cw,2.4581597222222222,2.4970601851851852,0.7666659951210022,57.0,-0.23333300650119781
,,12,6,202007,20cw,2.504513888888889,2.548784722222222,0.5166659951210022,59.0,5.266665935516357
,,13,15,202008,20cw,2.553125,2.595833333333333,1.516666054725647,60.0,3.0166659355163574
,,14,25,202009,20cw,2.6019097222222225,2.645150462962963,1.766666054725647,62.0,2.0333330631256104
,,15,37,202010,20cw,2.653136574074074,2.701400462962963,3.5333330631256104,60.0,13.033332824707031
,,16,47,202011,20cw,2.707824074074074,,12.283332824707031,61.0,
,,17,58,202012,20cw,2.7602546296296295,2.785775462962963,16.78333282470703,53.0,0.5333330035209656
,,19,1,202013,20cw,2.7932291666666664,2.8284837962962963,1.266666054725647,47.0,5.033332824707031
,3223,6,23,402001,40,2.2661921296296295,2.2833912037037036,0.33333298563957214,26.0,-0.9166659712791443
,,,59,402002,40,2.291539351851852,2.307685185185185,0.8333330154418945,23.0,1.0833330154418945
,,7,27,402003,40,2.310810185185185,2.3314699074074072,0.5833330154418945,29.0,1.3333330154418945
,,8,14,402004,40,2.3434837962962964,2.3603240740740743,0.6333330273628235,23.0,1.8833329677581787
,,,40,402005,40,2.361365740740741,2.3811689814814816,0.3833329975605011,29.0,-0.11666599661111832
,,9,19,402006,40,2.388796296296296,2.403912037037037,0.8833330273628235,23.0,-0.3666659891605377
,,,45,402007,40,2.4065046296296297,2.4264699074074074,0.3833329975605011,29.0,0.1333329975605011
,,10,24,402008,40,2.4339351851851854,2.450775462962963,0.8833330273628235,24.0,1.1333329677581787
,,,51,402009,40,2.452337962962963,2.4719560185185188,0.3833329975605011,28.0,0.6333330273628235
,,11,29,402010,40,2.479074074074074,2.504421296296296,0.8833330273628235,25.0,12.383333206176758
,,,57,402011,40,2.505289351851852,2.524039351851852,10.633333206176758,28.0,9.633333206176758
,,12,38,402012,40,2.526990740740741,2.5445254629629632,0.8833330273628235,25.0,1.1333329677581787
,,13,5,402013,40,2.5457407407407406,2.5716087962962964,0.8833330273628235,29.0,9.133333206176758
,,16,46,102024,10,2.699664351851852,,1.5333329439163208,20.0,
,,17,8,102025,10,2.7161574074074073,2.737337962962963,3.2833330631256104,26.0,7.783332824707031
,,,41,102026,10,2.739421296296296,2.7540046296296294,3.7833330631256104,20.0,4.783332824707031
,,18,3,102027,10,2.7541782407407407,2.768587962962963,3.0333330631256104,22.0,1.7833329439163208
,,,32,102028,10,2.7753587962962962,2.7899421296296296,4.533332824707031,20.0,5.533332824707031
,,,59,102029,10,2.7911574074074075,2.8085185185185186,0.2833330035209656,22.0,3.2833330631256104
,,19,28,102030,10,2.8119907407407405,2.8281365740740743,1.2833329439163208,15.0,9.533332824707031
,3224,6,0,401001,40,2.2502314814814817,2.2686458333333333,0.3499999940395355,26.0,0.8500000238418579
,,,36,401002,40,2.275590277777778,2.294351851851852,0.8666660189628601,23.0,4.883333206176758
,,7,2,401003,40,2.29556712962963,2.3157060185185188,3.6333329677581787,29.0,3.6333329677581787
,,,41,401004,40,2.320914351851852,2.3363657407407405,1.1333329677581787,23.0,0.3833329975605011
,,8,7,401005,40,2.338449074074074,2.358935185185185,0.3833329975605011,29.0,0.8833330273628235
,,,46,401006,40,2.3660532407407406,2.381851851851852,1.1333329677581787,23.0,0.8833330273628235
,,9,12,401007,40,2.383587962962963,2.4035532407407407,0.3833329975605011,29.0,0.1333329975605011
,,,51,401008,40,2.4111921296296295,2.4297685185185185,1.1333329677581787,24.0,3.8833329677581787
,,10,18,401009,40,2.4299421296296297,2.4499074074074074,1.1333329677581787,28.0,1.8833329677581787
,,,56,401010,40,2.4561574074074075,2.4736921296296295,0.8833330273628235,25.0,1.1333329677581787
,,11,24,401011,40,2.4749305555555554,2.4955671296296296,-0.11666599661111832,28.0,1.6333329677581787
,,12,5,401012,40,2.5037268518518516,2.5231712962962964,0.3833329975605011,25.0,3.3833329677581787
,,,32,401013,40,2.5235185185185185,2.541585648148148,1.8833329677581787,29.0,-1.1166659593582153
,,13,11,401014,40,2.5497337962962963,2.5691782407407406,0.6333330273628235,25.0,3.6333329677581787
,,,39,401015,40,2.569872685185185,2.591574074074074,1.6333329677581787,28.0,4.883333206176758
,,14,17,401016,40,2.5959143518518517,2.6136226851851854,1.1333329677581787,25.0,1.6333329677581787
,,,48,401017,40,2.6170833333333334,2.6424421296296297,0.6166660189628601,29.0,8.133333206176758
,,15,27,401018,40,2.645590277777778,2.6638078703703703,2.6500000953674316,27.0,1.899999976158142
,,16,0,401019,40,2.6669444444444443,2.689861111111111,0.4000000059604645,29.0,4.400000095367432
,,,45,401020,40,2.6985300925925926,2.7169444444444446,0.8999999761581421,27.0,0.4000000059604645
,,17,15,401021,40,2.719189814814815,2.7386458333333334,0.6499999761581421,29.0,-0.3499999940395355
,,,54,401022,40,2.746446759259259,2.7641666666666667,0.8999999761581421,26.0,0.4000000059604645
,,18,20,401023,40,2.764502314814815,2.7874305555555554,0.8999999761581421,27.0,6.900000095367432
,,,55,401024,40,2.7891550925925928,2.806701388888889,1.399999976158142,23.0,3.6500000953674316
,,19,18,401025,40,2.807025462962963,2.8242361111111114,4.133333206176758,26.0,2.9000000953674316
,3225,8,19,103007,10,2.34875,2.3622800925925924,3.200000047683716,17.0,5.699999809265137
,,,36,103008,10,2.362627314814815,2.378425925925926,6.199999809265137,21.0,7.949999809265137
