Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
First Transit,3206,6,7,501001,51,6:07:36 AM,6:33:36 AM,0.6,23,3.6
First Transit,3206,6,38,501002,51,6:38:21 AM,6:59:36 AM,0.4,21,0.6
First Transit,3206,6,59,501003,52,6:59:51 AM,7:42:36 AM,0.9,36,7.6
First Transit,3206,7,44,501004,51,7:44:36 AM,8:13:36 AM,0.6,24,5.6
First Transit,3206,8,11,501005,51,8:14:06 AM,8:48:36 AM,3.1,25,12.6
First Transit,3206,8,49,501006,51,8:49:21 AM,9:12:37 AM,0.4,24,-0.4
First Transit,3206,9,13,501007,51,9:13:36 AM,9:37:37 AM,0.6,25,-0.4
First Transit,3206,9,45,501008,51,9:46:21 AM,10:10:51 AM,1.4,24,1.9
First Transit,3206,10,11,501009,51,10:11:51 AM,10:43:36 AM,0.9,26,6.6
First Transit,3206,10,44,501010,51,10:45:06 AM,11:11:06 AM,1.1,26,1.1
First Transit,3206,11,10,501011,51,11:11:21 AM,11:35:52 AM,1.4,26,-0.1
First Transit,3206,11,49,501012,51,11:51:06 AM,12:18:36 PM,2.1,24,5.6
First Transit,3206,12,13,501013,51,12:18:51 PM,12:42:51 PM,5.9,26,3.9
First Transit,3206,14,45,602001,60,2:45:37 PM,3:09:07 PM,0.6,23,1.1
First Transit,3206,15,8,602002,60,3:09:37 PM,3:29:52 PM,1.6,17,4.9
First Transit,3206,15,31,602003,60,3:31:22 PM,3:58:07 PM,0.4,23,4.1
First Transit,3206,15,56,602004,60,3:58:37 PM,4:20:22 PM,2.6,19,5.4
First Transit,3206,16,18,602005,60,4:20:36 PM,4:40:53 PM,2.6,23,-0.1
First Transit,3206,16,45,602006,60,4:45:22 PM,5:03:53 PM,0.4,19,-0.1
First Transit,3206,17,17,602007,60,5:18:21 PM,5:45:37 PM,1.4,24,4.6
First Transit,3206,17,45,602008,60,5:46:52 PM,6:06:37 PM,1.9,18,3.6
First Transit,3206,18,6,602009,60,6:07:37 PM,6:27:22 PM,1.6,22,-0.6
First Transit,3206,18,30,602010,60,6:31:21 PM,6:48:21 PM,1.4,17,1.4
First Transit,3206,18,47,602011,60,6:49:21 PM,7:06:52 PM,2.4,22,-2.1
First Transit,3206,19,13,602012,60,7:12:38 PM,7:29:37 PM,-0.4,17,-0.4
First Transit,3207,5,58,601001,60,5:58:36 AM,6:15:50 AM,0.6,18,-0.2
First Transit,3207,6,20,601002,60,6:20:51 AM,6:35:35 AM,0.9,16,-0.4
First Transit,3207,6,41,601003,60,6:41:36 AM,7:01:20 AM,0.6,20,0.3
First Transit,3207,7,3,601004,60,7:03:20 AM,7:20:51 AM,0.3,17,0.9
First Transit,3207,7,33,601005,60,7:34:36 AM,7:58:50 AM,1.6,21,4.8
First Transit,3207,7,58,601006,60,7:59:51 AM,8:19:05 AM,1.9,18,3.1
First Transit,3207,8,23,601007,60,8:23:51 AM,8:49:05 AM,0.9,21,5.1
