Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
First Transit,2210,7,12,304001,31,2.3002314814814815,2.3214236111111113,0.3499999940395355,29.0,1.850000023841858
First Transit,2210,15,26,204001,20cw,2.6440277777777776,2.6659027777777777,1.416666030883789,32.0,0.9166659712791443
First Transit,3058,6,39,502001,51,2.2775810185185184,2.2904166666666668,0.7333329916000366,16.0,3.2166659832000732
First Transit,3058,7,5,502002,51,2.296145833333333,2.3157638888888887,1.4666659832000732,24.0,5.716666221618652
First Transit,3058,7,29,502003,51,2.3161111111111112,2.3383333333333334,6.216666221618652,27.0,11.216666221618652
First Transit,3058,16,0,502101,51,2.6669444444444443,2.684664351851852,0.4166660010814667,27.0,-1.0833330154418945
First Transit,3058,16,33,502102,51,2.6900347222222223,2.7091319444444446,0.6666659712791443,28.0,0.16666600108146667
First Transit,3058,17,8,502103,51,2.7139930555555556,2.7329166666666667,0.16666600108146667,27.0,0.4166660010814667
First Transit,3058,17,48,502104,51,2.7421180555555553,2.759826388888889,0.6666659712791443,25.0,1.166666030883789
First Transit,3058,18,19,502105,51,2.7636458333333334,2.7810185185185183,0.6666659712791443,27.0,-1.3333330154418945
First Transit,3058,18,53,502106,51,2.7872569444444446,2.8034143518518517,0.6666659712791443,24.0,-0.08333300054073334
First Transit,3058,19,20,502107,51,2.8061805555555557,2.8134722222222224,0.9166659712791443,11.0,0.4166660010814667
First Transit,3208,5,58,601001,60,2.251145833333333,2.2622453703703704,3.6500000953674316,18.0,1.649999976158142
First Transit,3208,6,20,601002,60,2.262951388888889,,-1.350000023841858,16.0,
First Transit,3208,6,41,601003,60,,2.291550925925926,,20.0,-1.166666030883789
First Transit,3208,7,3,601004,60,2.2924305555555557,,-1.916666030883789,17.0,
First Transit,3208,7,33,601005,60,,2.3313310185185188,,21.0,3.1333329677581787
First Transit,3208,7,58,601006,60,2.331875,2.349386574074074,-0.11666599661111832,18.0,7.133333206176758
First Transit,3208,8,23,601007,60,2.3495601851851853,2.365196759259259,0.3833329975605011,21.0,1.899999976158142
First Transit,3208,8,47,601008,60,2.3655555555555554,2.383599537037037,-0.6000000238418579,17.0,8.399999618530273
First Transit,3208,9,12,601009,60,2.3837847222222224,2.3975,0.6666659712791443,20.0,0.4166660010814667
First Transit,3208,9,36,601010,60,2.3976967592592593,2.4159027777777777,-3.3333330154418945,17.0,5.900000095367432
First Transit,3208,9,58,601011,60,2.4160648148148147,2.4294444444444445,1.149999976158142,20.0,0.4166660010814667
First Transit,3208,10,19,601012,60,2.430138888888889,,0.4166660010814667,17.0,
First Transit,3208,12,46,501101,51,2.5333449074074075,2.551921296296296,2.0333330631256104,24.0,4.783332824707031
First Transit,3208,13,13,501102,51,2.5520949074074073,2.5698032407407405,2.0333330631256104,26.0,1.5333329439163208
First Transit,3208,13,46,501103,51,2.574837962962963,2.592372685185185,1.7833329439163208,24.0,3.0333330631256104
First Transit,3208,14,12,501104,51,2.5927199074074077,2.610428240740741,1.5333329439163208,26.0,1.0333329439163208
First Transit,3208,14,45,501105,51,2.615462962962963,2.6333449074074076,1.2833329439163208,25.0,2.0333330631256104
First Transit,3208,15,12,501106,51,2.634212962962963,2.651759259259259,1.2833329439163208,27.0,-0.46666601300239563
First Transit,3208,16,3,501107,51,2.669583333333333,2.6883333333333335,1.2166659832000732,28.0,0.21666599810123444
First Transit,3208,16,34,501108,52,2.690590277777778,2.7197916666666666,0.46666601300239563,35.0,7.5
First Transit,3208,17,16,501109,51,2.719965277777778,2.737303240740741,0.75,26.0,-0.2833330035209656
First Transit,3208,17,45,501110,51,2.7405902777777778,2.7576157407407407,1.4666659832000732,27.0,-1.0333329439163208
First Transit,3208,18,25,501111,51,2.768194444444444,2.7857291666666666,1.2000000476837158,25.0,1.4500000476837158
First Transit,3208,18,53,501112,52,2.7874537037037035,2.815925925925926,0.949999988079071,35.0,6.949999809265137
First Transit,3208,19,34,501113,51,2.8161111111111112,2.831377314814815,1.2000000476837158,24.0,-0.800000011920929
First Transit,3209,6,7,501001,51,2.25556712962963,,1.0333329439163208,23.0,
First Transit,3209,6,38,501002,51,,2.2939583333333333,,21.0,4.316666126251221
First Transit,3209,6,59,501003,52,2.2941319444444446,2.3203472222222223,4.566666126251221,36.0,6.316666126251221
First Transit,3209,7,44,501004,51,2.3227777777777776,2.3443055555555556,0.8166660070419312,24.0,7.816666126251221
First Transit,3209,8,11,501005,51,2.3446527777777777,2.363414351851852,5.316666126251221,25.0,7.3333330154418945
First Transit,3209,8,49,501006,51,2.3677546296296295,2.3851157407407406,0.5833330154418945,24.0,1.5833330154418945
First Transit,3209,9,13,501007,51,2.385289351851852,2.4031712962962963,1.8333330154418945,25.0,2.5833330154418945
First Transit,3209,9,45,501008,51,2.4068171296296295,2.4236574074074073,0.8333330154418945,24.0,1.0833330154418945
First Transit,3209,10,11,501009,51,2.424525462962963,2.4406828703703702,0.33333298563957214,26.0,-2.416666030883789
First Transit,3209,10,44,501010,51,,2.4665625,,26.0,1.850000023841858
First Transit,3209,11,10,501011,51,2.466724537037037,2.4853009259259258,2.0999999046325684,26.0,2.8499999046325684
First Transit,3209,11,49,501012,51,2.4933680555555555,2.5102083333333334,1.4666659832000732,24.0,1.7166659832000732
First Transit,3209,12,13,501013,51,2.510381944444444,2.528090277777778,1.9666659832000732,26.0,1.4666659832000732
First Transit,3209,14,45,602001,60,2.6148842592592594,2.630335648148148,0.44999998807907104,23.0,-0.30000001192092896
First Transit,3209,15,8,602002,60,2.6312037037037035,2.645787037037037,0.949999988079071,17.0,4.949999809265137
First Transit,3209,15,31,602003,60,2.6468287037037035,2.6621064814814814,0.44999998807907104,23.0,-0.550000011920929
First Transit,3209,15,56,602004,60,2.664722222222222,2.6796527777777777,1.2000000476837158,19.0,3.700000047683716
First Transit,3209,16,18,602005,60,2.68,2.6966666666666668,1.2000000476837158,23.0,2.200000047683716
First Transit,3209,16,45,602006,60,2.69875,2.711759259259259,1.2000000476837158,19.0,0.949999988079071
First Transit,3209,17,17,602007,60,2.722256944444444,2.7385763888888888,3.0666658878326416,24.0,2.5666658878326416
First Transit,3209,17,45,602008,60,2.739965277777778,2.7538541666666667,0.5666660070419312,18.0,2.5666658878326416
First Transit,3209,18,6,602009,60,2.7545486111111113,2.7713888888888887,0.5666660070419312,22.0,2.8166658878326416
First Transit,3209,18,30,602010,60,2.7720833333333332,2.7845833333333334,1.8166660070419312,17.0,2.8166658878326416
First Transit,3209,18,47,602011,60,2.7849305555555555,2.7972685185185187,3.3166658878326416,22.0,-0.9333329796791077
First Transit,3209,19,13,602012,60,2.800902777777778,2.812708333333333,0.31666600704193115,17.0,0.31666600704193115
First Transit,3216,5,50,101001,10,2.2435300925925925,2.2558564814814814,0.699999988079071,18.0,0.44999998807907104
First Transit,3216,6,15,101002,10,2.2608912037037037,2.2709722222222224,0.699999988079071,15.0,0.20000000298023224
First Transit,3216,6,30,101003,10,2.2711342592592594,2.283634259259259,0.44999998807907104,19.0,-0.550000011920929
First Transit,3216,7,2,101004,10,2.2935300925925928,,0.699999988079071,18.0,
First Transit,3216,7,20,101005,10,2.3060300925925925,2.3223611111111113,0.699999988079071,21.0,3.200000047683716
First Transit,3216,7,48,101006,10,2.325300925925926,,0.44999998807907104,18.0,
First Transit,3216,8,6,101007,10,2.3414467592592594,2.358298611111111,5.699999809265137,21.0,8.966666221618652
First Transit,3216,8,34,101008,10,2.3593402777777777,,3.4666659832000732,17.0,
First Transit,3216,8,51,101009,10,2.374270833333333,2.3864236111111112,7.966666221618652,22.0,3.4666659832000732
First Transit,3216,9,20,101010,10,2.389895833333333,2.401527777777778,1.4666659832000732,18.0,0.21666599810123444
First Transit,3216,9,38,101011,10,2.4023958333333333,2.417847222222222,1.4666659832000732,22.0,1.7166659832000732
First Transit,3216,10,7,101012,10,2.4240393518518517,,3.6333329677581787,20.0,
First Transit,3216,10,27,101013,10,2.438622685185185,2.4530324074074072,4.633333206176758,23.0,2.3833329677581787
First Transit,3216,11,3,101014,10,2.461539351851852,2.475601851851852,1.6333329677581787,20.0,1.8833329677581787
First Transit,3216,11,23,101015,10,2.4764699074074072,2.491574074074074,3.1333329677581787,24.0,0.8833330273628235
First Transit,3216,11,54,101016,10,2.496608796296296,2.509988425925926,1.1333329677581787,21.0,-0.6166660189628601
First Transit,3216,12,18,101017,10,2.513449074074074,2.5283912037037037,1.3833329677581787,24.0,-1.1166659593582153
First Transit,3216,12,49,101018,10,2.5346296296296296,,0.8833330273628235,21.0,
First Transit,3216,13,12,101019,10,2.550949074074074,2.575034722222222,1.3833329677581787,24.0,12.050000190734863
First Transit,3216,13,49,101020,10,2.57693287037037,2.5941319444444444,1.7999999523162842,20.0,6.550000190734863
First Transit,3216,14,9,101021,10,2.5943055555555556,2.6139236111111113,6.800000190734863,24.0,11.050000190734863
First Transit,3216,14,40,101022,10,2.614097222222222,2.6276273148148146,4.300000190734863,20.0,3.799999952316284
First Transit,3216,15,4,101023,10,2.6283333333333334,2.6456828703703703,0.800000011920929,23.0,2.799999952316284
First Transit,3216,15,34,101024,10,2.6501967592592592,2.664953703703704,2.299999952316284,21.0,2.549999952316284
First Transit,3216,15,58,101025,10,2.6656597222222222,2.683877314814815,0.550000011920929,23.0,3.799999952316284
First Transit,3216,16,28,101026,10,2.6866666666666665,,0.800000011920929,20.0,
First Transit,3216,16,51,101027,10,2.704016203703704,2.7222453703703704,2.799999952316284,26.0,3.049999952316284
First Transit,3216,17,24,101028,10,2.7274421296296296,,3.5333330631256104,20.0,
First Transit,3216,17,46,101029,10,2.7430902777777777,2.760625,4.050000190734863,24.0,5.300000190734863
First Transit,3216,18,17,101030,10,2.7623611111111113,2.7771064814814816,0.800000011920929,20.0,2.049999952316284
First Transit,3216,18,40,101031,10,2.7790162037037036,2.7959375,1.7999999523162842,22.0,4.150000095367432
First Transit,3216,19,9,101032,10,2.798622685185185,,1.0333329439163208,18.0,
First Transit,3217,6,0,401001,40,2.251712962962963,2.2676967592592594,2.483333110809326,26.0,-0.5166659951210022
First Transit,3217,6,36,401002,40,2.276365740740741,2.291122685185185,1.9833329916000366,23.0,0.23333300650119781
First Transit,3217,7,2,401003,40,2.2933796296296296,2.314560185185185,0.4833329916000366,29.0,1.9833329916000366
First Transit,3217,7,41,401004,40,2.3211574074074073,2.339212962962963,1.4833329916000366,23.0,4.483333110809326
First Transit,3217,8,7,401005,40,,2.3600694444444446,,29.0,2.5
First Transit,3217,8,46,401006,40,2.365798611111111,2.381076388888889,0.75,23.0,-0.25
First Transit,3217,9,12,401007,40,2.3836805555555554,,0.5,29.0,0.0
First Transit,3217,9,51,401008,40,2.4114583333333335,2.43125,1.5,24.0,6.0
First Transit,3217,10,18,401009,40,2.4319444444444445,2.452777777777778,4.0,28.0,6.0
First Transit,3217,10,56,401010,40,2.457986111111111,2.477777777777778,3.5,25.0,7.0
First Transit,3217,11,24,401011,40,2.478645833333333,2.4984375,5.25,28.0,5.75
First Transit,3217,12,5,401012,40,2.5046875,2.5243055555555554,1.75,25.0,5.0
First Transit,3217,12,32,401013,40,2.525,2.543923611111111,4.0,29.0,2.25
First Transit,3217,13,11,401014,40,2.5508680555555556,2.5711805555555554,2.25,25.0,6.5
First Transit,3217,13,39,401015,40,2.572048611111111,2.596875,4.75,28.0,12.5
First Transit,3217,14,17,401016,40,2.600173611111111,2.619097222222222,7.25,25.0,9.5
First Transit,3217,14,48,401017,40,2.6206597222222223,2.6440972222222223,5.75,29.0,10.5
First Transit,3217,15,27,401018,40,2.646527777777778,2.666122685185185,4.0,27.0,5.233333110809326
First Transit,3217,16,0,401019,40,2.666990740740741,2.6899305555555557,0.4833329916000366,29.0,4.5
First Transit,3217,16,45,401020,40,2.6991319444444444,2.7211805555555557,1.75,27.0,6.5
First Transit,3217,17,15,401021,40,2.7218518518518517,2.744247685185185,4.483333110809326,29.0,7.733333110809326
First Transit,3217,17,54,401022,40,2.7463541666666664,2.7640625,0.75,26.0,0.25
First Transit,3217,18,20,401023,40,2.764409722222222,2.7848958333333336,0.75,27.0,3.25
First Transit,3217,18,55,401024,40,2.7888657407407407,2.8053587962962965,0.9833329916000366,23.0,1.7333329916000366
First Transit,3217,19,18,401025,40,2.8055555555555554,2.823587962962963,2.0,26.0,1.9833329916000366
First Transit,3218,6,3,291001,20cc,2.2523263888888887,2.290185185185185,0.3666659891605377,56.0,-1.1333329677581787
