Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
First Transit,3206,5,58,601001,60,5:59:30 AM,6:18:30 AM,1.5,18,2.5
First Transit,3206,6,20,601002,60,6:22:30 AM,6:39:01 AM,2.5,16,3
First Transit,3206,6,41,601003,60,6:42:00 AM,7:00:46 AM,1,20,-0.2
First Transit,3206,7,3,601004,60,7:03:31 AM,7:21:16 AM,0.5,17,1.3
First Transit,3206,7,33,601005,60,7:33:30 AM,7:59:15 AM,0.5,21,5.3
First Transit,3206,7,58,601006,60,8:01:00 AM,8:20:45 AM,3,18,4.8
First Transit,3206,8,23,601007,60,8:23:45 AM,8:48:00 AM,0.8,21,4
First Transit,3206,8,47,601008,60,8:49:00 AM,9:06:30 AM,2,17,2.5
First Transit,3206,9,12,601009,60,9:12:30 AM,9:33:00 AM,0.5,20,1
First Transit,3206,9,36,601010,60,9:36:30 AM,9:54:00 AM,0.5,17,1
First Transit,3206,9,58,601011,60,9:58:45 AM,10:19:00 AM,0.8,20,1
First Transit,3206,10,19,601012,60,10:19:30 AM,10:38:45 AM,0.5,17,2.8
First Transit,3207,12,46,501101,51,12:46:04 PM,1:13:18 PM,0.1,24,3.3
First Transit,3207,13,13,501102,51,1:13:49 PM,1:39:04 PM,0.8,26,0.1
First Transit,3207,13,46,501103,51,1:45:50 PM,2:14:03 PM,-0.2,24,4.1
First Transit,3207,14,12,501104,51,2:14:19 PM,2:38:19 PM,2.3,26,0.3
First Transit,3207,14,45,501105,51,2:44:50 PM,3:11:34 PM,-0.2,25,1.6
First Transit,3207,15,12,501106,51,3:12:34 PM,3:48:33 PM,0.6,27,9.6
First Transit,3207,16,3,501107,51,4:05:04 PM,4:36:19 PM,2.1,28,5.3
First Transit,3207,16,34,501108,52,4:37:04 PM,5:16:34 PM,3.1,35,7.6
First Transit,3207,17,16,501109,51,5:16:49 PM,5:44:33 PM,0.8,26,2.6
First Transit,3207,17,45,501110,51,5:45:18 PM,6:11:49 PM,0.3,27,-0.2
First Transit,3207,18,25,501111,51,6:25:48 PM,6:49:34 PM,0.8,25,-0.4
First Transit,3207,18,53,501112,52,6:53:33 PM,,0.6,35,
First Transit,3207,19,34,501113,51,7:35:18 PM,7:58:03 PM,1.3,24,0.1
First Transit,3208,6,39,502001,51,6:39:22 AM,7:03:37 AM,0.4,16,8.6
First Transit,3208,7,5,502002,51,7:05:21 AM,7:28:07 AM,0.4,24,-0.9
First Transit,3208,7,29,502003,51,7:29:21 AM,7:58:21 AM,0.4,27,2.4
First Transit,3208,14,45,602001,60,2:44:38 PM,3:08:36 PM,-0.4,23,0.6
First Transit,3208,15,8,602002,60,3:09:06 PM,3:27:51 PM,1.1,17,2.9
First Transit,3208,15,31,602003,60,3:31:06 PM,3:55:06 PM,0.1,23,1.1
First Transit,3208,15,56,602004,60,3:56:21 PM,4:17:21 PM,0.4,19,2.4
First Transit,3208,16,18,602005,60,4:18:21 PM,4:43:21 PM,0.4,23,2.4
First Transit,3208,16,45,602006,60,4:45:21 PM,5:06:36 PM,0.4,19,2.6
First Transit,3208,17,17,602007,60,5:17:21 PM,5:44:36 PM,0.4,24,3.6
First Transit,3208,17,45,602008,60,5:45:21 PM,6:06:21 PM,0.4,18,3.4
First Transit,3208,18,6,602009,60,6:06:51 PM,6:31:36 PM,0.9,22,3.6
First Transit,3208,18,30,602010,60,6:31:51 PM,6:51:21 PM,1.9,17,4.4
First Transit,3208,18,47,602011,60,6:51:51 PM,7:10:51 PM,4.9,22,1.9
First Transit,3208,19,13,602012,60,7:13:21 PM,7:31:06 PM,0.4,17,1.1
First Transit,3209,6,7,501001,51,6:07:24 AM,6:32:09 AM,0.4,23,2.2
