Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
First Transit,2210,7,12,304001,31,2.3007175925925925,2.3241666666666667,1.0499999523162842,29.0,5.800000190734863
First Transit,2210,15,26,204001,20cw,2.6448726851851854,2.6662268518518517,2.6333329677581787,32.0,1.3833329677581787
First Transit,3058,6,39,502001,51,2.277696759259259,2.289502314814815,0.8999999761581421,16.0,1.899999976158142
First Transit,3058,7,5,502002,51,2.2954166666666667,2.313645833333333,0.4000000059604645,24.0,2.6500000953674316
First Transit,3058,7,29,502003,51,2.3143402777777777,2.3308333333333335,3.6500000953674316,27.0,0.4000000059604645
First Transit,3058,12,46,501101,51,,2.5519097222222222,,24.0,4.75
First Transit,3058,13,13,501102,51,2.5522569444444443,2.5704861111111112,2.25,26.0,2.5
First Transit,3058,13,46,501103,51,2.5746527777777777,2.59375,1.5,24.0,5.0
First Transit,3058,14,12,501104,51,2.5944444444444446,2.6137152777777777,4.0,26.0,5.75
First Transit,3058,14,45,501105,51,2.616840277777778,2.6381944444444443,3.25,25.0,9.0
First Transit,3058,15,12,501106,51,2.6390625,2.657465277777778,8.25,27.0,7.75
First Transit,3058,16,3,501107,51,2.6694444444444443,2.690625,1.0,28.0,3.5
First Transit,3058,16,34,501108,52,2.6914930555555556,2.7152777777777777,1.75,35.0,1.0
First Transit,3058,17,16,501109,51,2.720659722222222,2.7385416666666664,1.75,26.0,1.5
First Transit,3058,17,45,501110,51,2.740104166666667,2.757465277777778,0.75,27.0,-1.25
First Transit,3058,18,25,501111,51,2.768923611111111,2.7855902777777777,2.25,25.0,1.25
First Transit,3058,18,53,501112,52,2.787152777777778,2.8109375,0.5,35.0,-0.25
First Transit,3058,19,34,501113,51,2.8163194444444444,2.8328125,1.5,24.0,1.25
First Transit,3206,5,58,601001,60,2.249675925925926,2.2616666666666667,1.5499999523162842,18.0,0.800000011920929
First Transit,3206,6,20,601002,60,2.2642708333333332,2.274849537037037,0.550000011920929,16.0,-0.20000000298023224
First Transit,3206,6,41,601003,60,2.2786805555555554,2.2934259259259258,0.30000001192092896,20.0,1.5499999523162842
First Transit,3206,7,3,601004,60,2.2939583333333333,2.3066203703703705,0.30000001192092896,17.0,1.5499999523162842
First Transit,3206,7,33,601005,60,2.314837962962963,2.330636574074074,0.3833329975605011,21.0,2.1333329677581787
First Transit,3206,7,58,601006,60,2.3320833333333333,2.3478703703703703,0.20000000298023224,18.0,4.949999809265137
First Transit,3207,6,7,501001,51,2.255520833333333,2.2728819444444444,0.9666659832000732,23.0,2.9666659832000732
First Transit,3207,6,38,501002,51,2.276875,2.293715277777778,0.7166659832000732,21.0,3.9666659832000732
First Transit,3207,6,59,501003,52,2.2940625,2.3183680555555557,4.466666221618652,36.0,3.4666659832000732
First Transit,3207,7,44,501004,51,2.3230555555555554,2.3421412037037035,1.2166659832000732,24.0,4.699999809265137
First Transit,3207,8,11,501005,51,2.342673611111111,2.3621180555555554,2.4666659832000732,25.0,5.466666221618652
First Transit,3207,8,49,501006,51,,2.3855324074074074,,24.0,2.183332920074463
First Transit,3207,9,13,501007,51,2.3857060185185186,2.4025462962962965,2.433332920074463,25.0,1.6833330392837524
First Transit,3207,9,45,501008,51,2.407060185185185,2.4233796296296295,1.1833330392837524,24.0,0.6833329796791077
First Transit,3207,10,11,501009,51,2.4249421296296294,2.442650462962963,0.9333329796791077,26.0,0.43333300948143005
First Transit,3207,10,44,501010,51,2.4480208333333335,,1.166666030883789,26.0,
First Transit,3207,11,10,501011,51,2.4666087962962964,2.483622685185185,1.9333330392837524,26.0,0.43333300948143005
First Transit,3207,11,49,501012,51,2.4927199074074076,2.5114699074074074,0.5333330035209656,24.0,3.5333330631256104
First Transit,3207,12,13,501013,51,2.5118171296296294,2.5305671296296297,4.033332824707031,26.0,5.033332824707031
