Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
First Transit,3216,7,30,501001,51s,2.312847222222222,2.321701388888889,0.5,11.0,2.25
First Transit,3216,7,43,501002,51s,2.321875,2.326909722222222,0.5,8.0,-0.25
First Transit,3216,7,51,501003,51s,2.3274305555555554,,0.5,11.0,
First Transit,3216,8,4,501004,51s,2.3366319444444446,2.342013888888889,0.75,9.0,-0.5
First Transit,3216,8,13,501005,51s,2.3427083333333334,2.3515625,0.5,11.0,2.25
First Transit,3216,8,26,501006,51s,2.3517361111111112,2.3586805555555554,0.5,9.0,1.5
First Transit,3216,8,35,501007,51s,2.3595486111111112,,2.75,11.0,
First Transit,3216,8,48,501008,51s,2.3671875,2.3741319444444446,0.75,9.0,1.75
First Transit,3216,8,57,501009,51s,2.374652777777778,2.3911458333333333,2.5,11.0,15.25
First Transit,3216,9,23,501010,51s,2.3913194444444446,2.397048611111111,0.5,8.0,0.75
First Transit,3216,9,31,501011,51s,2.3975694444444446,2.4057291666666667,1.5,11.0,2.25
First Transit,3216,9,44,501012,51s,2.405902777777778,2.4116319444444443,0.5,8.0,0.75
First Transit,3216,9,52,501013,51s,2.4118055555555555,,1.0,11.0,
First Transit,3216,10,5,501014,51s,2.4203125,2.428125,0.25,9.0,2.5
First Transit,3216,10,14,501015,51s,2.428472222222222,2.436284722222222,3.0,11.0,3.25
First Transit,3216,10,27,501016,51s,2.4364583333333334,2.4428819444444443,1.5,9.0,1.75
First Transit,3216,10,36,501017,51s,2.443229166666667,2.4508680555555555,2.25,11.0,2.25
First Transit,3216,10,49,501018,51s,2.451041666666667,2.4581597222222222,0.5,9.0,1.75
First Transit,3216,10,58,501019,51s,2.4585069444444443,,2.25,11.0,
First Transit,3216,11,11,501020,51s,2.4664930555555555,2.4734375,0.75,9.0,1.75
First Transit,3216,11,20,501021,51s,2.473611111111111,,2.0,11.0,
First Transit,3216,11,33,501022,51s,2.482986111111111,2.4878472222222223,2.5,9.0,0.5
First Transit,3216,11,42,501023,51s,2.4885416666666664,2.5022569444444445,1.5,11.0,10.25
First Transit,3216,12,3,501024,51s,2.5024305555555557,2.509548611111111,0.5,9.0,1.75
First Transit,3216,12,12,501025,51s,2.509895833333333,2.517534722222222,2.25,11.0,2.25
First Transit,3216,12,25,501026,51s,2.517708333333333,2.524826388888889,0.5,9.0,1.75
First Transit,3216,12,34,501027,51s,2.525,,2.0,11.0,
First Transit,3216,12,47,501028,51s,2.532986111111111,2.540277777777778,0.5,9.0,2.0
First Transit,3216,12,56,501029,51s,2.540625,2.548263888888889,2.5,11.0,2.5
First Transit,3216,13,9,501030,51s,2.5484375,2.5546875,0.75,8.0,1.75
First Transit,3216,13,21,501031,51s,2.556423611111111,,0.25,11.0,
First Transit,3216,13,34,501032,51s,2.565798611111111,2.5727430555555557,0.75,8.0,2.75
First Transit,3216,13,42,501033,51s,2.573263888888889,2.5807291666666665,3.5,11.0,3.25
First Transit,3216,13,55,501034,51s,2.5809027777777778,2.5866319444444446,1.5,8.0,1.75
First Transit,3216,14,3,501035,51s,2.5869791666666666,2.5946180555555554,2.25,11.0,2.25
First Transit,3216,14,16,501036,51s,2.5947916666666666,,0.5,8.0,
First Transit,3216,14,24,501037,51s,2.6006944444444446,,1.0,11.0,
First Transit,3216,14,37,501038,51s,2.6100694444444446,2.615798611111111,1.5,8.0,1.75
First Transit,3216,14,45,501039,51s,2.6171875,,3.75,11.0,
First Transit,3216,14,58,501040,51s,2.623784722222222,2.631076388888889,0.25,9.0,1.75
First Transit,3216,15,7,501041,51s,2.6317708333333334,,2.75,11.0,
First Transit,3216,15,33,501042,51s,2.6484375,2.6539930555555555,0.75,9.0,-0.25
First Transit,3216,15,42,501043,51s,2.654513888888889,,0.5,11.0,
First Transit,3216,15,55,501044,51s,2.663715277777778,2.670138888888889,0.75,9.0,1.0
First Transit,3216,16,4,501045,51s,2.670486111111111,2.6786458333333334,1.5,11.0,2.25
First Transit,3216,16,17,501046,51s,2.6795138888888888,2.684548611111111,1.5,9.0,-0.25
First Transit,3216,16,26,501047,51s,2.685416666666667,,1.0,11.0,
First Transit,3216,16,39,501048,51s,2.7,2.7055555555555557,9.0,9.0,8.0
First Transit,3216,16,48,501049,51s,2.7057291666666665,2.7109375,8.25,11.0,4.75
First Transit,3216,17,1,501050,51s,2.7116319444444446,2.717361111111111,3.75,8.0,4.016665935516357
First Transit,3216,17,9,501051,51s,2.717534722222222,,4.266665935516357,11.0,
First Transit,3216,17,22,501052,51s,2.725173611111111,2.7303819444444444,2.2666659355163574,8.0,1.766666054725647
First Transit,3216,17,30,501053,51s,2.7305555555555556,,2.0166659355163574,11.0,
First Transit,3216,17,51,501054,51s,2.7447916666666665,2.7505208333333333,1.516666054725647,8.0,1.766666054725647
First Transit,3216,17,59,501055,51s,2.7508680555555554,,2.2666659355163574,11.0,
First Transit,3216,18,12,501056,51s,2.759201388888889,2.7657986111111112,1.266666054725647,8.0,2.7666659355163574
First Transit,3216,18,20,501057,51s,2.7661458333333333,,3.2666659355163574,11.0,
First Transit,3216,18,33,501058,51s,2.7734375,2.779861111111111,0.7666659951210022,8.0,2.0166659355163574
First Transit,3216,18,41,501059,51s,2.7803819444444446,,2.7666659355163574,11.0,
First Transit,3216,19,2,501060,51s,2.7934027777777777,2.798449074074074,0.5166659951210022,8.0,-0.23333300650119781
First Transit,3216,19,10,501061,51s,2.798958333333333,,0.5166659951210022,11.0,
First Transit,3216,19,31,501062,51s,2.814409722222222,2.819965277777778,1.766666054725647,8.0,1.766666054725647
First Transit,3216,19,39,501063,51s,2.8201388888888888,,2.0166659355163574,11.0,
First Transit,3216,20,0,501064,51s,2.8348958333333334,2.840798611111111,2.2666659355163574,8.0,2.7666659355163574
First Transit,3217,10,49,302001,32,2.452662037037037,2.470034722222222,2.8499999046325684,26.0,1.850000023841858
First Transit,3217,11,15,302002,32,2.4705439814814816,2.486689814814815,2.5999999046325684,22.0,3.8499999046325684
First Transit,3217,11,50,302003,32,2.494675925925926,,2.3499999046325684,25.0,
First Transit,3217,12,15,302004,32,,2.5271412037037035,,22.0,2.0999999046325684
First Transit,3217,12,45,302005,32,2.532534722222222,2.5504050925925927,1.850000023841858,30.0,-2.4000000953674316
First Transit,3217,13,15,302006,32,,2.5693402777777776,,23.0,1.850000023841858
First Transit,3217,13,46,302007,32,2.5747222222222224,,1.600000023841858,29.0,
First Transit,3217,14,15,302008,32,,2.610127314814815,,24.0,-0.4000000059604645
First Transit,3217,14,47,302009,32,2.6177662037037037,2.637037037037037,2.5999999046325684,28.0,2.3499999046325684
First Transit,3217,15,15,302010,32,2.6377314814814814,2.654398148148148,3.3499999046325684,22.0,5.349999904632568
First Transit,3217,15,50,302011,32,2.660486111111111,2.683402777777778,1.100000023841858,26.0,8.100000381469727
First Transit,3217,16,16,302012,32,2.683923611111111,2.6984953703703702,8.850000381469727,22.0,7.849999904632568
First Transit,3217,16,46,302013,32,2.700925925925926,2.721076388888889,3.3499999046325684,32.0,0.3666659891605377
First Transit,3217,17,18,302014,32,2.721423611111111,2.7379166666666666,0.8666660189628601,24.0,0.6166660189628601
First Transit,3217,17,50,302015,32,2.7446875,2.763263888888889,2.366666078567505,28.0,1.1166659593582153
First Transit,3217,18,18,302016,32,2.763611111111111,2.7787152777777777,1.6166659593582153,23.0,0.3666659891605377
First Transit,3217,18,49,302017,32,2.784965277777778,2.8031944444444443,1.3666659593582153,26.0,1.6166659593582153
First Transit,3217,19,15,302018,32,2.803541666666667,2.8179629629629632,2.116666078567505,23.0,-0.1333329975605011
First Transit,3218,10,46,101001,10,2.4529513888888888,2.4713541666666665,6.25,21.0,11.75
First Transit,3218,11,14,101002,10,2.471701388888889,2.4850694444444446,5.25,19.0,5.5
First Transit,3218,11,37,101003,10,2.486111111111111,2.503125,3.0,22.0,5.5
First Transit,3218,12,6,101004,10,2.5046875,,0.75,20.0,
First Transit,3218,12,30,101005,10,2.521354166666667,2.5390625,0.75,23.0,3.25
First Transit,3218,13,6,101006,10,2.546527777777778,2.557986111111111,1.0,20.0,-2.5
First Transit,3218,13,26,101007,10,2.5602199074074075,2.5765625,0.7333329916000366,23.0,1.25
First Transit,3218,13,56,101008,10,2.58125,2.5972222222222223,1.0,21.0,3.0
First Transit,3218,14,20,101009,10,2.5979166666666664,2.615277777777778,1.0,24.0,2.0
First Transit,3218,14,51,101010,10,2.619097222222222,2.6350694444444445,0.5,21.0,2.5
First Transit,3218,15,14,101011,10,2.6352430555555557,2.651736111111111,0.75,23.0,1.5
First Transit,3218,15,44,101012,10,2.657465277777778,2.673784722222222,2.75,21.0,5.25
First Transit,3218,16,7,101013,10,2.6743055555555557,2.6873263888888888,4.0,23.0,-0.25
First Transit,3218,16,37,101014,10,2.693576388888889,2.708136574074074,1.75,21.0,1.7333329916000366
First Transit,3218,17,0,101015,10,2.7091782407407408,2.730162037037037,1.2333329916000366,23.0,8.449999809265137
First Transit,3219,11,0,291001,20cc,2.4595833333333332,2.4738310185185184,1.8166660070419312,23.0,-0.6833329796791077
First Transit,3219,11,23,291002,20cc,2.4745138888888887,2.5193055555555555,0.31666600704193115,64.0,0.8166660070419312
First Transit,3219,12,27,291003,20cc,2.5194791666666667,,1.0666660070419312,67.0,
First Transit,3219,13,34,291004,20cc,2.566006944444444,2.609074074074074,1.0666660070419312,64.0,-0.9333329796791077
First Transit,3219,14,38,291005,20cc,2.6099305555555556,2.656111111111111,0.31666600704193115,65.0,1.8166660070419312
First Transit,3219,15,43,291006,20cc,2.656458333333333,2.701423611111111,2.3166658878326416,67.0,0.06666599959135056
First Transit,3219,16,50,291007,20cc,2.7019444444444445,2.7455324074074072,0.8166660070419312,62.0,1.5833330154418945
First Transit,3219,17,52,291008,20cc,2.7457060185185185,2.783900462962963,1.8333330154418945,56.0,0.8333330154418945
First Transit,3219,18,48,291009,20cc,2.784074074074074,,1.0833330154418945,48.0,
First Transit,3220,10,45,301001,31,2.4515972222222224,2.4673958333333332,5.316666126251221,25.0,3.0666658878326416
First Transit,3220,11,18,301002,31,2.471909722222222,2.4955208333333334,1.5666660070419312,27.0,8.566665649414062
First Transit,3220,11,45,301003,31,2.4963888888888888,2.5173958333333335,9.816665649414062,23.0,17.066665649414062
First Transit,3220,12,21,301004,31,2.5180902777777776,2.539791666666667,5.066666126251221,26.0,10.316665649414062
First Transit,3220,12,47,301005,31,2.5399652777777777,2.558715277777778,10.566665649414062,23.0,14.566665649414062
First Transit,3220,13,18,301006,31,2.5604513888888887,,9.066665649414062,27.0,
