Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
First Transit,2210,7,12,304001,31,7:13:21 AM,7:42:36 AM,1.4,29.0,1.6
First Transit,2210,15,26,204001,20cw,3:26:24 PM,3:58:24 PM,0.4,32.0,0.4
First Transit,3058,6,39,502001,51,6:39:43 AM,6:56:57 AM,0.7,16.0,2.0
First Transit,3058,7,5,502002,51,7:05:43 AM,7:30:12 AM,0.7,24.0,1.2
First Transit,3058,7,29,502003,51,7:31:12 AM,7:56:12 AM,2.2,27.0,0.2
First Transit,3058,16,0,502101,51,4:00:16 PM,4:27:46 PM,0.3,27.0,0.8
First Transit,3058,16,33,502102,51,4:34:17 PM,5:02:32 PM,1.3,28.0,1.5
First Transit,3058,17,8,502103,51,5:02:49 PM,5:36:17 PM,-5.2,27.0,1.3
First Transit,3058,17,48,502104,51,5:45:48 PM,6:16:47 PM,-2.2,25.0,3.8
First Transit,3058,18,19,502105,51,6:19:03 PM,6:47:32 PM,0.1,27.0,1.5
First Transit,3058,18,53,502106,51,6:54:32 PM,7:19:17 PM,1.5,24.0,2.3
First Transit,3058,19,20,502107,51,7:20:33 PM,7:31:33 PM,0.6,11.0,0.6
First Transit,3207,12,46,501101,51,12:47:12 PM,1:13:27 PM,1.2,24.0,3.5
First Transit,3207,13,13,501102,51,1:13:57 PM,1:37:43 PM,1.0,26.0,-1.3
First Transit,3207,13,46,501103,51,1:46:42 PM,2:10:57 PM,0.7,24.0,1.0
First Transit,3207,14,12,501104,51,2:12:27 PM,2:39:12 PM,0.5,26.0,1.2
First Transit,3207,14,45,501105,51,2:47:27 PM,3:11:27 PM,2.5,25.0,1.5
First Transit,3207,15,12,501106,51,3:13:12 PM,3:38:58 PM,1.2,27.0,0.0
First Transit,3207,16,3,501107,51,4:03:57 PM,4:37:57 PM,1.0,28.0,7.0
First Transit,3207,16,34,501108,52,4:38:28 PM,5:10:57 PM,4.5,35.0,2.0
First Transit,3207,17,16,501109,51,5:17:27 PM,5:43:27 PM,1.5,26.0,1.5
First Transit,3207,17,45,501110,51,5:45:27 PM,6:09:43 PM,0.5,27.0,-2.3
First Transit,3207,18,25,501111,51,6:26:42 PM,6:52:57 PM,1.7,25.0,3.0
First Transit,3207,18,53,501112,52,6:53:12 PM,7:27:43 PM,0.2,35.0,-0.3
First Transit,3207,19,34,501113,51,7:35:57 PM,8:00:57 PM,2.0,24.0,3.0
First Transit,3208,5,58,601001,60,5:59:34 AM,6:16:19 AM,1.6,18.0,0.3
First Transit,3208,6,20,601002,60,6:20:19 AM,,0.3,16.0,
First Transit,3208,6,41,601003,60,6:40:51 AM,6:58:35 AM,-0.2,20.0,-2.4
First Transit,3208,7,3,601004,60,7:03:04 AM,,0.1,17.0,
First Transit,3208,7,33,601005,60,,7:58:30 AM,,21.0,4.5
First Transit,3208,7,58,601006,60,7:59:15 AM,,1.3,18.0,
First Transit,3208,8,23,601007,60,8:23:48 AM,8:44:18 AM,0.8,21.0,0.3
First Transit,3208,8,47,601008,60,8:47:48 AM,,0.8,17.0,
First Transit,3208,9,12,601009,60,9:14:02 AM,,2.0,20.0,
First Transit,3208,9,36,601010,60,9:35:34 AM,,-0.4,17.0,
First Transit,3208,9,58,601011,60,9:58:18 AM,10:18:03 AM,0.3,20.0,0.1
First Transit,3208,10,19,601012,60,10:19:18 AM,10:39:17 AM,0.3,17.0,3.3
First Transit,3209,6,7,501001,51,6:07:37 AM,6:33:24 AM,0.6,23.0,3.4
First Transit,3209,6,38,501002,51,6:38:38 AM,6:59:53 AM,0.6,21.0,0.9
First Transit,3209,6,59,501003,52,7:00:22 AM,7:44:30 AM,1.4,36.0,9.5
First Transit,3209,7,44,501004,51,7:44:45 AM,8:13:15 AM,0.8,24.0,5.3
First Transit,3209,8,11,501005,51,8:13:30 AM,8:38:30 AM,2.5,25.0,2.5
First Transit,3209,8,49,501006,51,8:49:33 AM,9:16:17 AM,0.6,24.0,3.3
First Transit,3209,9,13,501007,51,9:18:03 AM,9:42:03 AM,5.1,25.0,4.1
First Transit,3209,9,45,501008,51,9:46:17 AM,10:11:02 AM,1.3,24.0,2.0
First Transit,3209,10,11,501009,51,10:11:33 AM,10:37:33 AM,0.6,26.0,0.6
First Transit,3209,10,44,501010,51,,11:10:06 AM,,26.0,0.1
First Transit,3209,11,10,501011,51,11:10:20 AM,11:35:06 AM,0.3,26.0,-0.9
First Transit,3209,11,49,501012,51,,12:15:12 PM,,24.0,2.2
First Transit,3209,12,13,501013,51,12:15:27 PM,12:40:57 PM,2.5,26.0,2.0
First Transit,3209,14,45,602001,60,2:45:27 PM,3:06:43 PM,0.5,23.0,-1.3
First Transit,3209,15,8,602002,60,3:08:42 PM,3:27:27 PM,0.7,17.0,2.5
First Transit,3209,15,31,602003,60,3:31:42 PM,3:54:57 PM,0.7,23.0,1.0
First Transit,3209,15,56,602004,60,3:57:12 PM,4:17:12 PM,1.2,19.0,2.2
First Transit,3209,16,18,602005,60,4:18:57 PM,4:41:27 PM,1.0,23.0,0.5
First Transit,3209,16,45,602006,60,4:45:27 PM,5:06:42 PM,0.5,19.0,2.7
First Transit,3209,17,17,602007,60,,5:41:37 PM,,24.0,0.6
First Transit,3209,17,45,602008,60,5:45:52 PM,6:05:06 PM,0.9,18.0,2.1
First Transit,3209,18,6,602009,60,6:08:07 PM,6:28:51 PM,2.1,22.0,0.9
First Transit,3209,18,30,602010,60,6:31:06 PM,6:48:52 PM,1.1,17.0,1.9
First Transit,3209,18,47,602011,60,6:49:22 PM,7:08:23 PM,2.4,22.0,-0.6
First Transit,3209,19,13,602012,60,7:14:37 PM,7:31:22 PM,1.6,17.0,1.4
First Transit,3216,7,23,303001,32,7:26:24 AM,7:55:09 AM,3.4,26.0,6.2
First Transit,3216,7,59,303002,32,8:00:09 AM,8:28:54 AM,1.2,29.0,0.9
First Transit,3216,8,28,303003,31,8:29:54 AM,9:03:09 AM,1.9,29.0,6.2
First Transit,3216,9,8,303004,31,9:08:54 AM,9:39:54 AM,0.9,29.0,2.9
First Transit,3216,9,37,303005,32,9:40:39 AM,10:07:24 AM,3.7,26.0,4.4
First Transit,3216,10,15,303006,32,10:19:09 AM,10:48:42 AM,4.2,27.0,6.7
First Transit,3216,10,42,303007,32,10:48:57 AM,11:11:27 AM,7.0,25.0,4.5
First Transit,3216,11,20,303008,31,11:20:42 AM,11:51:59 AM,0.7,35.0,-3.0
First Transit,3216,11,55,303009,32,11:55:28 AM,12:21:27 PM,0.5,25.0,1.5
First Transit,3216,12,30,303010,31,12:30:43 PM,1:03:44 PM,0.7,36.0,-2.3
First Transit,3216,13,6,303011,32,1:06:12 PM,1:32:28 PM,0.2,26.0,0.5
First Transit,3216,13,45,303012,32,1:46:13 PM,2:16:58 PM,1.2,36.0,-4.0
First Transit,3216,14,21,303013,31,2:21:12 PM,2:48:43 PM,0.2,27.0,0.7
First Transit,3216,15,6,303014,32,3:06:13 PM,3:46:27 PM,0.2,39.0,1.5
First Transit,3216,15,45,303015,31,3:46:58 PM,4:16:12 PM,2.0,29.0,2.2
First Transit,3216,16,24,303016,31,4:24:57 PM,5:03:12 PM,1.0,39.0,0.2
First Transit,3216,17,3,303017,32,5:04:27 PM,5:33:57 PM,1.5,27.0,4.0
First Transit,3216,17,40,303018,31,5:40:57 PM,6:17:42 PM,1.0,37.0,0.7
First Transit,3216,18,17,303019,31,6:18:12 PM,6:45:27 PM,1.2,26.0,2.5
First Transit,3216,19,3,303020,31,7:02:59 PM,7:34:12 PM,0.0,30.0,1.2
First Transit,3217,5,59,103001,10,5:59:55 AM,6:14:10 AM,0.9,15.0,0.2
First Transit,3217,6,14,103002,10,6:14:25 AM,6:33:25 AM,0.4,19.0,0.4
First Transit,3217,6,40,103003,10,6:40:10 AM,6:55:55 AM,0.2,15.0,0.9
First Transit,3217,6,55,103004,10,6:56:10 AM,7:16:40 AM,1.2,21.0,0.7
First Transit,3217,7,29,103005,10,7:29:40 AM,7:48:25 AM,0.7,18.0,1.4
First Transit,3218,6,5,201001,20cw,6:05:54 AM,6:16:10 AM,0.9,12.0,-0.8
First Transit,3218,6,32,201002,20cw,6:32:24 AM,7:20:39 AM,0.4,46.0,2.7
First Transit,3218,7,28,201003,20cw,7:28:54 AM,8:23:39 AM,0.9,51.0,4.7
First Transit,3218,8,29,201004,20cw,8:29:54 AM,9:25:09 AM,0.9,55.0,1.2
First Transit,3218,9,34,201005,20cw,9:34:39 AM,10:29:24 AM,0.7,55.0,0.4
First Transit,3218,15,10,403101,40,3:10:55 PM,3:38:25 PM,0.9,27.0,1.4
First Transit,3218,15,40,403102,40,3:40:25 PM,4:11:55 PM,0.4,28.0,3.9
First Transit,3218,16,21,403103,40,4:22:25 PM,4:54:40 PM,1.4,27.0,6.7
First Transit,3218,16,51,403104,40,4:55:40 PM,5:21:55 PM,4.7,29.0,1.9
First Transit,3218,17,30,403105,40,5:32:40 PM,6:01:10 PM,2.7,28.0,3.2
First Transit,3219,6,12,292001,20cc,6:13:15 AM,,1.3,57.0,
First Transit,3219,7,9,292002,20cc,,8:20:34 AM,,71.0,0.6
First Transit,3219,8,20,292003,20cc,8:21:34 AM,9:29:04 AM,1.6,67.0,2.1
First Transit,3219,9,27,292004,20cc,9:29:49 AM,10:35:49 AM,2.8,68.0,0.8
First Transit,3219,10,35,292005,20cc,10:36:04 AM,11:45:50 AM,1.1,71.0,-0.2
First Transit,3219,11,46,292006,20cc,11:46:36 AM,1:00:21 PM,0.6,73.0,1.4
First Transit,3219,12,59,292007,20cc,1:00:36 PM,2:10:32 PM,1.6,72.0,-0.5
First Transit,3219,14,11,292008,20cc,2:11:31 PM,3:22:32 PM,0.5,72.0,-0.5
First Transit,3219,15,23,292009,20cc,3:23:46 PM,4:39:48 PM,0.8,75.0,1.8
First Transit,3219,16,38,292010,20cc,4:40:18 PM,,2.3,67.0,
First Transit,3219,17,45,292011,20cc,5:47:33 PM,,2.6,64.0,
First Transit,3219,18,49,292012,20cc,6:50:33 PM,,1.6,47.0,
First Transit,3220,14,1,201009,20cw,2:02:32 PM,3:04:32 PM,1.5,60.0,3.5
First Transit,3220,15,11,201010,20cw,3:12:02 PM,4:12:48 PM,1.0,61.0,0.8
First Transit,3220,16,22,201011,20cw,4:24:17 PM,5:24:17 PM,2.3,59.0,3.3
First Transit,3220,17,31,201012,20cw,5:31:48 PM,6:28:48 PM,0.8,57.0,0.8
First Transit,3220,18,38,201013,20cw,6:38:18 PM,7:27:03 PM,0.3,49.0,0.1
First Transit,3220,19,33,201014,20cw,7:33:18 PM,8:19:47 PM,0.3,47.0,-0.2
First Transit,3221,6,48,403001,40,6:48:51 AM,7:15:07 AM,0.9,28.0,-0.9
First Transit,3221,7,26,403002,40,7:26:51 AM,7:49:36 AM,0.9,23.0,0.6
First Transit,3221,7,52,403003,40,7:52:36 AM,8:21:51 AM,0.6,28.0,1.9
First Transit,3221,8,30,403004,40,8:30:36 AM,8:57:51 AM,0.6,23.0,4.9
First Transit,3221,9,12,401007,40,9:16:51 AM,9:46:06 AM,4.9,29.0,5.1
First Transit,3221,9,51,401008,40,9:54:21 AM,10:19:36 AM,3.4,24.0,4.6
First Transit,3221,10,18,401009,40,10:20:06 AM,10:51:06 AM,2.1,28.0,5.1
First Transit,3221,10,56,401010,40,10:57:36 AM,11:24:36 AM,1.6,25.0,3.6
First Transit,3221,11,24,401011,40,11:25:36 AM,11:54:22 AM,1.6,28.0,2.4
First Transit,3221,12,5,401012,40,12:06:07 PM,12:32:37 PM,1.1,25.0,2.6
First Transit,3221,12,32,401013,40,12:33:52 PM,1:06:22 PM,1.9,29.0,5.4
First Transit,3221,13,11,401014,40,1:12:22 PM,1:39:52 PM,1.4,25.0,3.9
First Transit,3221,13,39,401015,40,1:40:52 PM,2:14:22 PM,1.9,28.0,7.4
First Transit,3221,14,17,401016,40,2:19:22 PM,2:45:37 PM,2.4,25.0,3.6
First Transit,3221,14,48,401017,40,2:48:37 PM,3:24:07 PM,0.6,29.0,7.1
First Transit,3221,15,27,401018,40,3:28:52 PM,4:00:52 PM,1.9,27.0,6.9
First Transit,3221,16,0,401019,40,4:01:52 PM,4:31:37 PM,1.9,29.0,2.6
First Transit,3221,16,45,401020,40,4:46:07 PM,5:11:38 PM,1.1,27.0,-0.4
First Transit,3221,17,15,401021,40,5:15:37 PM,5:52:52 PM,0.6,29.0,8.9
First Transit,3221,17,54,401022,40,5:54:52 PM,6:20:07 PM,0.9,26.0,0.1
First Transit,3221,18,20,401023,40,6:20:37 PM,6:55:52 PM,0.6,27.0,8.9
First Transit,3221,18,55,401024,40,6:56:07 PM,7:17:38 PM,1.1,23.0,-0.4
First Transit,3221,19,18,401025,40,7:18:07 PM,7:45:22 PM,0.1,26.0,1.4
First Transit,3222,6,15,203001,20cw,6:15:45 AM,7:00:00 AM,0.8,41.0,4.0
First Transit,3222,7,6,203002,20cw,,8:00:31 AM,,50.0,4.5
First Transit,3222,8,7,203003,20cw,8:08:46 AM,9:01:46 AM,1.8,54.0,0.8
First Transit,3222,9,12,203004,20cw,9:12:46 AM,10:05:47 AM,0.8,54.0,-0.2
First Transit,3222,10,16,203005,20cw,10:16:31 AM,11:13:46 AM,0.5,55.0,2.8
First Transit,3222,11,21,203006,20cw,11:21:31 AM,12:18:47 PM,0.5,56.0,1.8
First Transit,3222,12,27,203007,20cw,12:27:33 PM,1:26:33 PM,0.6,60.0,-0.4
First Transit,3222,13,37,203008,20cw,1:37:48 PM,2:42:48 PM,0.8,60.0,5.8
First Transit,3222,14,47,203009,20cw,2:49:02 PM,3:48:33 PM,2.0,61.0,0.6
First Transit,3222,16,0,203010,20cw,4:01:32 PM,5:01:47 PM,1.5,60.0,1.8
First Transit,3222,17,10,203011,20cw,5:10:18 PM,6:09:03 PM,0.3,59.0,0.1
First Transit,3222,18,19,203012,20cw,6:19:48 PM,7:09:47 PM,0.8,49.0,1.8
First Transit,3222,19,14,203013,20cw,,8:01:33 PM,,47.0,0.6
First Transit,3223,5,50,101001,10,5:51:19 AM,6:07:20 AM,1.3,18.0,-0.7
First Transit,3223,6,15,101002,10,6:16:49 AM,6:31:34 AM,1.8,15.0,1.6
First Transit,3223,6,30,101003,10,6:33:19 AM,6:48:35 AM,3.3,19.0,-0.4
First Transit,3223,7,2,101004,10,7:03:19 AM,7:21:19 AM,1.3,18.0,1.3
First Transit,3223,7,20,101005,10,7:22:19 AM,7:41:04 AM,2.3,21.0,0.1
First Transit,3223,7,48,101006,10,7:48:36 AM,8:07:06 AM,0.6,18.0,1.1
First Transit,3223,8,6,101007,10,8:07:21 AM,8:29:06 AM,1.4,21.0,2.1
First Transit,3223,8,34,101008,10,8:35:06 AM,,1.1,17.0,
First Transit,3223,8,51,101009,10,8:55:06 AM,9:12:52 AM,4.1,22.0,-0.1
First Transit,3223,9,20,101010,10,9:20:36 AM,9:40:36 AM,0.6,18.0,2.6
First Transit,3223,9,38,101011,10,9:40:51 AM,10:01:36 AM,2.9,22.0,1.6
First Transit,3223,10,7,101012,10,10:08:51 AM,,1.9,20.0,
First Transit,3223,10,27,101013,10,10:28:06 AM,10:51:06 AM,1.1,23.0,1.1
First Transit,3223,11,3,101014,10,11:03:36 AM,,0.6,20.0,
First Transit,3223,11,23,101015,10,11:29:06 AM,11:51:07 AM,6.1,24.0,4.1
First Transit,3223,11,54,101016,10,11:54:37 AM,12:17:07 PM,0.6,21.0,2.1
First Transit,3223,12,18,101017,10,12:18:22 PM,12:44:22 PM,0.4,24.0,2.4
First Transit,3223,12,49,101018,10,12:50:52 PM,1:13:07 PM,1.9,21.0,3.1
First Transit,3223,13,12,101019,10,1:13:22 PM,1:38:22 PM,1.4,24.0,2.4
First Transit,3223,13,49,101020,10,1:50:07 PM,,1.1,20.0,
First Transit,3223,14,9,101021,10,2:13:07 PM,2:36:22 PM,4.1,24.0,3.4
First Transit,3223,14,40,101022,10,2:40:52 PM,3:04:37 PM,0.9,20.0,4.6
First Transit,3223,15,4,101023,10,3:04:52 PM,3:29:37 PM,0.9,23.0,2.6
First Transit,3223,15,34,101024,10,3:36:37 PM,3:58:52 PM,2.6,21.0,3.9
First Transit,3223,15,58,101025,10,3:59:07 PM,4:21:52 PM,1.1,23.0,0.9
First Transit,3223,16,28,101026,10,4:31:42 PM,4:48:12 PM,3.7,20.0,0.2
First Transit,3223,16,51,101027,10,4:52:42 PM,5:19:57 PM,1.7,26.0,3.0
First Transit,3223,17,24,101028,10,5:26:12 PM,5:48:12 PM,2.2,20.0,4.2
First Transit,3223,17,46,101029,10,5:51:27 PM,6:17:43 PM,5.5,24.0,7.7
First Transit,3223,18,17,101030,10,6:17:57 PM,6:36:13 PM,1.0,20.0,-0.8
First Transit,3223,18,40,101031,10,6:40:42 PM,7:03:27 PM,0.7,22.0,1.5
First Transit,3223,19,9,101032,10,7:15:42 PM,7:34:12 PM,6.7,18.0,7.2
First Transit,3224,5,41,293001,20cc,5:43:19 AM,6:38:34 AM,2.3,55.0,2.6
First Transit,3224,6,36,293002,20cc,6:39:04 AM,,3.1,56.0,
First Transit,3224,7,32,293003,20cc,7:32:49 AM,8:38:05 AM,0.8,67.0,-0.9
