Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
First Transit,2210,7,12,304001,31,7:12:30 AM,7:43:45 AM,0.5,29.0,2.8
First Transit,2210,15,26,204001,20cw,3:26:25 PM,3:55:41 PM,0.4,32.0,-2.3
First Transit,3058,6,39,502001,51,6:40:09 AM,6:56:54 AM,1.2,16.0,1.9
First Transit,3058,7,5,502002,51,7:05:39 AM,7:27:10 AM,0.7,24.0,-1.8
First Transit,3058,7,29,502003,51,7:29:54 AM,7:55:55 AM,0.9,27.0,-0.1
First Transit,3058,16,0,502101,51,,4:26:35 PM,,27.0,-0.4
First Transit,3058,16,33,502102,51,4:33:49 PM,5:03:19 PM,0.8,28.0,2.3
First Transit,3058,17,8,502103,51,5:08:34 PM,5:37:49 PM,0.6,27.0,2.8
First Transit,3058,17,48,502104,51,5:48:34 PM,6:13:49 PM,0.6,25.0,0.8
First Transit,3058,18,19,502105,51,6:21:04 PM,6:45:05 PM,2.1,27.0,-0.9
First Transit,3058,18,53,502106,51,6:53:49 PM,7:16:35 PM,0.8,24.0,-0.4
First Transit,3058,19,20,502107,51,7:21:49 PM,7:34:19 PM,1.8,11.0,3.3
First Transit,3206,12,46,501101,51,12:46:51 PM,1:15:36 PM,0.9,24.0,5.6
First Transit,3206,13,13,501102,51,1:15:51 PM,1:40:06 PM,2.9,26.0,1.1
First Transit,3206,13,46,501103,51,1:46:51 PM,2:13:21 PM,0.9,24.0,3.4
First Transit,3206,14,12,501104,51,2:14:36 PM,2:42:36 PM,2.6,26.0,4.6
First Transit,3206,14,45,501105,51,2:46:51 PM,3:13:06 PM,1.9,25.0,3.1
First Transit,3206,15,12,501106,51,3:14:21 PM,3:43:51 PM,2.4,27.0,4.9
First Transit,3206,16,3,501107,51,4:04:32 PM,4:32:17 PM,1.5,28.0,1.3
First Transit,3206,16,34,501108,52,4:34:33 PM,5:11:32 PM,0.6,35.0,2.5
First Transit,3206,17,16,501109,51,,5:45:20 PM,,26.0,3.3
First Transit,3206,17,45,501110,51,5:45:36 PM,6:10:51 PM,0.6,27.0,-1.1
First Transit,3206,18,25,501111,51,6:25:51 PM,6:51:51 PM,0.9,25.0,1.9
First Transit,3206,18,53,501112,52,6:53:20 PM,7:29:06 PM,0.3,35.0,1.1
First Transit,3206,19,34,501113,51,,8:03:22 PM,,24.0,5.4
First Transit,3208,6,7,501001,51,6:07:30 AM,6:37:00 AM,0.5,23.0,7.0
First Transit,3208,6,38,501002,51,6:38:45 AM,7:00:00 AM,0.8,21.0,1.0
First Transit,3208,6,59,501003,52,7:00:30 AM,,1.5,36.0,
First Transit,3208,7,44,501004,51,,8:11:03 AM,,24.0,3.1
First Transit,3208,8,11,501005,51,8:12:18 AM,8:42:48 AM,1.3,25.0,6.8
First Transit,3208,8,49,501006,51,,9:13:33 AM,,24.0,0.6
First Transit,3208,9,13,501007,51,9:14:03 AM,9:38:33 AM,1.1,25.0,0.6
First Transit,3208,9,45,501008,51,9:45:33 AM,10:13:03 AM,0.6,24.0,4.1
First Transit,3208,10,11,501009,51,10:13:33 AM,10:34:04 AM,2.6,26.0,-2.9
First Transit,3208,10,44,501010,51,,11:11:57 AM,,26.0,2.0
First Transit,3208,11,10,501011,51,11:12:27 AM,11:34:42 AM,2.5,26.0,-1.3
First Transit,3208,11,49,501012,51,,,,24.0,
First Transit,3208,12,13,501013,51,12:15:05 PM,12:39:20 PM,2.1,26.0,0.3
First Transit,3209,5,58,601001,60,5:58:42 AM,6:17:42 AM,0.7,18.0,1.7
First Transit,3209,6,20,601002,60,6:20:27 AM,6:38:27 AM,0.5,16.0,2.5
First Transit,3209,6,41,601003,60,6:41:27 AM,7:00:13 AM,0.5,20.0,-0.8
First Transit,3209,7,3,601004,60,7:03:27 AM,7:21:12 AM,0.5,17.0,1.2
First Transit,3209,7,33,601005,60,,7:57:06 AM,,21.0,3.1
First Transit,3209,7,58,601006,60,7:59:06 AM,8:19:21 AM,1.1,18.0,3.4
First Transit,3209,8,23,601007,60,8:23:21 AM,8:46:51 AM,0.4,21.0,2.9
First Transit,3209,8,47,601008,60,8:47:36 AM,9:06:06 AM,0.6,17.0,2.1
First Transit,3209,9,12,601009,60,9:12:36 AM,9:33:51 AM,0.6,20.0,1.9
First Transit,3209,9,36,601010,60,9:36:21 AM,9:56:51 AM,0.4,17.0,3.9
First Transit,3209,9,58,601011,60,9:58:36 AM,10:18:06 AM,0.6,20.0,0.1
First Transit,3209,10,19,601012,60,10:19:21 AM,10:36:51 AM,0.4,17.0,0.9
First Transit,3209,14,45,602001,60,2:46:23 PM,3:11:24 PM,1.4,23.0,3.4
First Transit,3209,15,8,602002,60,3:11:39 PM,3:30:54 PM,3.7,17.0,5.9
First Transit,3209,15,31,602003,60,3:31:38 PM,3:54:53 PM,0.6,23.0,0.9
First Transit,3209,15,56,602004,60,3:58:39 PM,4:19:24 PM,2.7,19.0,4.4
First Transit,3209,16,18,602005,60,4:19:53 PM,4:40:53 PM,1.9,23.0,-0.1
First Transit,3209,16,45,602006,60,4:45:53 PM,5:05:08 PM,0.9,19.0,1.1
First Transit,3209,17,17,602007,60,5:18:40 PM,5:43:31 PM,1.7,24.0,2.5
First Transit,3209,17,45,602008,60,5:46:01 PM,6:06:16 PM,1.0,18.0,3.3
First Transit,3209,18,6,602009,60,6:07:01 PM,6:29:01 PM,1.0,22.0,1.0
First Transit,3209,18,30,602010,60,6:30:31 PM,,0.5,17.0,
First Transit,3209,18,47,602011,60,6:52:01 PM,7:09:46 PM,5.0,22.0,0.8
First Transit,3209,19,13,602012,60,7:10:03 PM,7:31:31 PM,-3.0,17.0,1.5
First Transit,3216,5,41,293001,20cc,5:42:18 AM,6:36:48 AM,1.3,55.0,0.8
First Transit,3216,6,36,293002,20cc,6:37:18 AM,7:33:18 AM,1.3,56.0,1.3
First Transit,3216,7,32,293003,20cc,7:33:49 AM,8:42:18 AM,1.8,67.0,3.3
First Transit,3216,8,39,293004,20cc,8:42:33 AM,9:48:04 AM,3.6,69.0,0.1
First Transit,3216,9,48,293005,20cc,9:48:34 AM,10:57:34 AM,0.6,70.0,-0.4
First Transit,3216,10,58,293006,20cc,10:58:18 AM,12:09:34 PM,0.3,73.0,-1.4
First Transit,3216,12,11,293007,20cc,12:11:18 PM,1:22:49 PM,0.3,73.0,-1.2
First Transit,3216,13,24,293008,20cc,1:24:18 PM,2:37:34 PM,0.3,75.0,-1.4
First Transit,3216,14,39,293009,20cc,2:39:49 PM,3:54:48 PM,0.8,72.0,3.8
First Transit,3216,15,51,293010,20cc,3:56:18 PM,5:04:33 PM,5.3,70.0,3.6
First Transit,3216,17,1,293011,20cc,5:05:18 PM,,4.3,68.0,
First Transit,3216,18,9,293012,20cc,6:15:33 PM,7:06:03 PM,6.6,56.0,1.1
First Transit,3216,19,5,293013,20cc,7:06:18 PM,7:51:03 PM,1.3,46.0,0.1
First Transit,3218,6,48,403001,40,,7:19:49 AM,,28.0,3.8
First Transit,3218,7,26,403002,40,7:28:49 AM,7:53:49 AM,2.8,23.0,4.8
First Transit,3218,7,52,403003,40,7:54:34 AM,8:21:49 AM,2.6,28.0,1.8
First Transit,3218,8,30,403004,40,8:30:49 AM,8:55:04 AM,0.8,23.0,2.1
First Transit,3218,15,10,403101,40,3:10:49 PM,3:40:49 PM,0.8,27.0,3.8
First Transit,3218,15,40,403102,40,3:42:19 PM,4:09:19 PM,2.3,28.0,1.3
First Transit,3218,16,21,403103,40,4:22:19 PM,4:49:04 PM,1.3,27.0,1.1
First Transit,3218,16,51,403104,40,4:51:34 PM,5:20:19 PM,0.6,29.0,0.3
First Transit,3218,17,30,403105,40,5:31:34 PM,5:58:19 PM,1.6,28.0,0.3
First Transit,3219,5,54,202001,20cw,5:54:36 AM,6:34:51 AM,0.6,40.0,0.9
First Transit,3219,6,45,202002,20cw,6:45:36 AM,7:32:36 AM,0.6,47.0,0.6
First Transit,3219,7,42,202003,20cw,7:42:20 AM,8:37:51 AM,0.3,54.0,1.9
First Transit,3219,8,51,202004,20cw,8:51:51 AM,9:47:50 AM,0.9,54.0,2.8
First Transit,3219,9,55,202005,20cw,9:55:20 AM,10:49:36 AM,0.3,54.0,0.6
First Transit,3219,10,59,202006,20cw,11:00:06 AM,11:56:51 AM,1.1,57.0,0.9
First Transit,3219,12,6,202007,20cw,12:06:51 PM,1:10:35 PM,0.9,59.0,5.6
First Transit,3219,13,15,202008,20cw,1:16:06 PM,2:14:35 PM,1.1,60.0,-0.4
First Transit,3219,14,25,202009,20cw,2:25:51 PM,3:30:50 PM,0.9,62.0,3.8
First Transit,3219,15,37,202010,20cw,3:38:51 PM,4:40:35 PM,1.9,60.0,3.6
First Transit,3219,16,47,202011,20cw,4:48:51 PM,5:58:51 PM,1.9,61.0,10.9
First Transit,3219,17,58,202012,20cw,6:00:20 PM,7:00:51 PM,2.3,53.0,9.9
First Transit,3219,19,1,202013,20cw,7:01:36 PM,7:58:36 PM,0.6,47.0,10.6
First Transit,3220,6,23,402001,40,6:23:34 AM,6:48:05 AM,0.6,26.0,-0.9
First Transit,3220,6,59,402002,40,6:59:49 AM,7:24:04 AM,0.8,23.0,2.1
First Transit,3220,7,27,402003,40,7:27:34 AM,7:58:04 AM,0.6,29.0,2.1
First Transit,3220,8,14,402004,40,8:14:49 AM,8:39:34 AM,0.8,23.0,2.6
First Transit,3220,8,40,402005,40,8:40:34 AM,9:08:35 AM,0.6,29.0,-0.4
First Transit,3220,9,19,402006,40,9:19:34 AM,9:45:04 AM,0.6,23.0,3.1
First Transit,3220,9,45,402007,40,9:46:04 AM,10:16:04 AM,1.1,29.0,2.1
First Transit,3220,10,24,402008,40,10:25:49 AM,10:51:34 AM,1.8,24.0,3.6
First Transit,3220,10,51,402009,40,10:53:04 AM,11:17:35 AM,2.1,28.0,-1.4
First Transit,3220,11,29,402010,40,11:30:04 AM,11:55:19 AM,1.1,25.0,1.3
First Transit,3220,11,57,402011,40,11:57:49 AM,12:29:34 PM,0.8,28.0,4.6
First Transit,3220,12,38,402012,40,12:39:19 PM,1:05:04 PM,1.3,25.0,2.1
First Transit,3220,13,5,402013,40,1:05:49 PM,1:38:04 PM,0.8,29.0,4.1
First Transit,3220,13,44,402014,40,1:46:04 PM,2:12:19 PM,2.1,25.0,3.3
First Transit,3220,14,11,402015,40,2:13:19 PM,2:41:49 PM,2.3,28.0,2.8
First Transit,3220,14,49,402016,40,3:02:34 PM,3:27:04 PM,13.6,27.0,11.1
First Transit,3220,15,19,402017,40,3:27:34 PM,3:51:49 PM,8.6,29.0,3.8
First Transit,3220,15,58,402018,40,3:57:06 PM,4:25:49 PM,-0.9,27.0,0.8
First Transit,3220,16,28,402019,40,4:28:34 PM,4:56:50 PM,0.6,29.0,-0.2
First Transit,3220,17,7,402020,40,5:07:49 PM,5:36:34 PM,0.8,28.0,1.6
First Transit,3220,17,38,402021,40,5:38:34 PM,6:05:20 PM,0.6,29.0,-1.7
First Transit,3220,18,17,402022,40,6:18:34 PM,6:42:35 PM,1.6,26.0,-0.4
First Transit,3220,18,43,402023,40,6:45:49 PM,7:13:04 PM,2.8,26.0,4.1
First Transit,3220,19,17,402024,40,7:18:34 PM,7:39:35 PM,1.6,23.0,-0.4
First Transit,3221,5,59,103001,10,5:59:51 AM,6:14:06 AM,0.9,15.0,0.1
First Transit,3221,6,14,103002,10,6:14:36 AM,6:33:36 AM,0.6,19.0,0.6
First Transit,3221,6,40,103003,10,6:40:36 AM,,0.6,15.0,
First Transit,3221,6,55,103004,10,6:56:36 AM,7:16:36 AM,1.6,21.0,0.6
First Transit,3221,7,29,103005,10,7:30:36 AM,7:52:20 AM,1.6,18.0,5.3
First Transit,3221,7,51,103006,10,7:52:36 AM,8:15:20 AM,1.6,21.0,3.3
First Transit,3221,8,19,103007,10,8:19:20 AM,8:37:36 AM,0.3,17.0,1.6
First Transit,3221,8,36,103008,10,8:38:35 AM,9:01:50 AM,2.6,21.0,4.8
First Transit,3221,9,4,103009,10,9:04:36 AM,,0.6,18.0,
First Transit,3221,9,22,103010,10,9:24:20 AM,9:46:36 AM,2.3,23.0,1.6
First Transit,3221,9,52,103011,10,9:53:06 AM,,1.1,19.0,
First Transit,3221,10,11,103012,10,10:13:20 AM,10:35:51 AM,2.3,23.0,1.9
First Transit,3221,10,41,103013,10,10:41:20 AM,11:02:20 AM,0.3,21.0,0.3
First Transit,3221,11,2,103014,10,11:02:36 AM,11:25:50 AM,0.6,24.0,-0.2
First Transit,3221,11,39,103015,10,11:39:51 AM,11:59:51 AM,0.9,20.0,0.9
First Transit,3221,12,1,103016,10,12:01:36 PM,12:26:06 PM,0.6,24.0,1.1
First Transit,3221,12,32,103017,10,12:32:36 PM,12:53:06 PM,0.6,21.0,0.1
First Transit,3221,12,55,103018,10,12:55:36 PM,1:24:35 PM,0.6,24.0,5.6
First Transit,3221,13,26,103019,10,1:29:05 PM,,3.1,20.0,
First Transit,3221,13,48,103020,10,1:54:50 PM,2:17:50 PM,6.8,24.0,5.8
First Transit,3221,14,25,103021,10,2:28:35 PM,,3.6,20.0,
First Transit,3221,14,47,103022,10,2:49:20 PM,3:12:36 PM,2.3,24.0,1.6
First Transit,3221,15,18,103023,10,3:18:20 PM,3:40:06 PM,0.3,21.0,1.1
First Transit,3221,15,41,103024,10,3:41:20 PM,4:04:36 PM,0.3,23.0,0.6
First Transit,3221,16,11,103025,10,4:12:36 PM,4:36:05 PM,1.6,20.0,5.1
First Transit,3221,16,36,103026,10,4:36:20 PM,5:03:35 PM,0.3,23.0,4.6
First Transit,3221,17,6,103027,10,5:06:36 PM,5:28:20 PM,0.6,20.0,2.3
First Transit,3221,17,28,103028,10,5:29:06 PM,5:55:21 PM,1.1,26.0,1.4
First Transit,3221,18,1,103029,10,6:02:06 PM,,1.1,20.0,
First Transit,3221,18,23,103030,10,6:28:20 PM,6:50:35 PM,5.3,22.0,5.6
First Transit,3221,18,52,103031,10,6:52:51 PM,7:13:05 PM,0.9,19.0,2.1
First Transit,3221,19,18,103032,10,7:18:51 PM,7:41:36 PM,0.9,22.0,1.6
First Transit,3221,19,47,103033,10,7:47:51 PM,8:03:06 PM,0.9,15.0,1.1
First Transit,3222,5,50,101001,10,5:50:15 AM,6:08:45 AM,0.3,18.0,0.8
First Transit,3222,6,15,101002,10,6:15:30 AM,6:32:15 AM,0.5,15.0,2.3
First Transit,3222,6,30,101003,10,6:32:30 AM,6:49:00 AM,2.5,19.0,0.0
