Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
First Transit,2210,7,12,304001,31,7:12:25 AM,7:40:26 AM,0.4,29.0,-0.6
First Transit,2210,15,26,204001,20cw,3:26:48 PM,3:58:18 PM,0.8,32.0,0.3
First Transit,3058,6,39,502001,51,6:39:40 AM,6:54:56 AM,0.7,16.0,-0.1
First Transit,3058,7,5,502002,51,7:06:10 AM,7:31:40 AM,1.2,24.0,2.7
First Transit,3058,7,29,502003,51,7:31:55 AM,7:56:55 AM,2.9,27.0,0.9
First Transit,3058,14,45,602001,60,2:45:27 PM,3:08:12 PM,0.5,23.0,0.2
First Transit,3058,15,8,602002,60,3:09:27 PM,3:29:42 PM,1.5,17.0,4.7
First Transit,3058,15,31,602003,60,3:31:27 PM,3:54:27 PM,0.5,23.0,0.5
First Transit,3058,15,56,602004,60,3:57:27 PM,4:18:12 PM,1.5,19.0,3.2
First Transit,3058,16,18,602005,60,4:19:12 PM,4:39:58 PM,1.2,23.0,-1.0
First Transit,3058,16,45,602006,60,4:45:27 PM,5:04:27 PM,0.5,19.0,0.5
First Transit,3058,17,17,602007,60,5:18:42 PM,5:44:27 PM,1.7,24.0,3.5
First Transit,3058,17,45,602008,60,5:45:27 PM,6:05:12 PM,0.5,18.0,2.2
First Transit,3058,18,6,602009,60,6:06:57 PM,6:30:27 PM,1.0,22.0,2.5
First Transit,3058,18,30,602010,60,6:31:42 PM,6:48:27 PM,1.7,17.0,1.5
First Transit,3058,18,47,602011,60,6:49:12 PM,7:09:27 PM,2.2,22.0,0.5
First Transit,3058,19,13,602012,60,7:15:27 PM,7:33:12 PM,2.5,17.0,3.2
First Transit,3208,5,58,601001,60,6:06:34 AM,6:22:49 AM,8.6,18.0,6.8
First Transit,3208,6,20,601002,60,6:23:04 AM,6:41:04 AM,3.1,16.0,5.1
First Transit,3208,6,41,601003,60,6:41:19 AM,6:58:20 AM,0.3,20.0,-2.7
First Transit,3208,7,3,601004,60,7:03:04 AM,,0.1,17.0,
First Transit,3208,7,33,601005,60,7:34:19 AM,7:51:50 AM,1.3,21.0,-2.2
First Transit,3208,7,58,601006,60,7:58:04 AM,8:23:04 AM,0.1,18.0,7.1
First Transit,3208,8,23,601007,60,8:23:19 AM,8:45:49 AM,0.3,21.0,1.8
First Transit,3208,8,47,601008,60,8:47:04 AM,9:12:19 AM,0.1,17.0,8.3
First Transit,3208,9,12,601009,60,9:12:34 AM,9:32:19 AM,0.6,20.0,0.3
First Transit,3208,9,36,601010,60,9:36:34 AM,9:58:34 AM,0.6,17.0,5.6
First Transit,3208,9,58,601011,60,9:58:49 AM,10:16:50 AM,0.8,20.0,-1.2
First Transit,3208,10,19,601012,60,10:19:04 AM,10:40:49 AM,0.1,17.0,4.8
First Transit,3208,12,46,501101,51,12:46:34 PM,1:13:04 PM,0.6,24.0,3.1
First Transit,3208,13,13,501102,51,1:13:34 PM,1:39:19 PM,0.6,26.0,0.3
First Transit,3208,13,46,501103,51,1:46:34 PM,2:15:19 PM,0.6,24.0,5.3
First Transit,3208,14,12,501104,51,2:15:49 PM,2:40:34 PM,3.8,26.0,2.6
First Transit,3208,14,45,501105,51,2:46:19 PM,3:17:19 PM,1.3,25.0,7.3
First Transit,3208,15,12,501106,51,3:19:19 PM,3:46:34 PM,7.3,27.0,7.6
First Transit,3208,16,3,501107,51,4:03:49 PM,4:34:19 PM,0.8,28.0,3.3
First Transit,3208,16,34,501108,52,4:35:49 PM,5:08:50 PM,1.8,35.0,-0.2
First Transit,3208,17,16,501109,51,5:17:34 PM,5:44:04 PM,1.6,26.0,2.1
First Transit,3208,17,45,501110,51,5:45:34 PM,6:12:19 PM,0.6,27.0,0.3
First Transit,3208,18,25,501111,51,6:25:49 PM,6:49:50 PM,0.8,25.0,-0.2
First Transit,3208,18,53,501112,52,6:54:04 PM,7:28:04 PM,1.1,35.0,0.1
First Transit,3208,19,34,501113,51,7:35:34 PM,7:58:34 PM,1.6,24.0,0.6
First Transit,3209,16,0,502101,51,4:00:24 PM,4:24:40 PM,0.4,27.0,-2.3
First Transit,3209,16,33,502102,51,,5:01:20 PM,,28.0,0.3
First Transit,3209,17,8,502103,51,5:08:20 PM,5:33:21 PM,0.3,27.0,-1.6
First Transit,3209,17,48,502104,51,5:48:24 PM,6:14:38 PM,0.4,25.0,1.6
First Transit,3209,18,19,502105,51,6:19:24 PM,6:43:54 PM,0.4,27.0,-2.1
First Transit,3209,18,53,502106,51,6:53:24 PM,7:16:23 PM,0.4,24.0,-0.6
First Transit,3209,19,20,502107,51,7:20:24 PM,7:32:08 PM,0.4,11.0,1.1
First Transit,3210,6,7,501001,51,6:07:28 AM,6:36:13 AM,0.5,23.0,6.2
First Transit,3210,6,38,501002,51,6:38:43 AM,7:02:28 AM,0.7,21.0,3.5
First Transit,3210,6,59,501003,52,7:02:43 AM,7:36:58 AM,3.7,36.0,2.0
First Transit,3210,7,44,501004,51,7:44:58 AM,8:11:13 AM,1.0,24.0,3.2
First Transit,3210,8,11,501005,51,8:12:13 AM,8:38:43 AM,1.2,25.0,2.7
